BPD,AC,BPD_AC,BPD_T,AC_T
0.9653102131480851,0.03461430421973245,2.6054549334259926e-5,0.9653901778625131,0.03474330463004987
0.9489790497277494,0.0508813677496559,9.279306993789275e-5,0.9491239884469592,0.05107268699439669
0.9298454849622747,0.06994187321324706,0.0001684299014885578,0.9300642973198129,0.07020447099944412
0.9086163031346244,0.09109398892917521,0.00024796868463211445,0.9089129196938327,0.09143190053267133
0.8862371989144182,0.1133978901300088,0.0003254850761459739,0.8866096692165601,0.11380932532687801
0.8647682795910576,0.13479222784702147,0.000402492559590551,0.8652157726035263,0.1352762432978963
0.8410123738157487,0.15848678548111444,0.0004658359538218088,0.8415217334764217,0.15903065845486014
0.8168461405553842,0.18260400380297964,0.0005167176556352437,0.8174049841453854,0.1831954822452417
0.7910462661971421,0.20836672638124645,0.0005557103265668131,0.7916427144953073,0.20899395869872622
0.7705463924963569,0.22884904611657228,0.0005749169958064653,0.7711606265550798,0.22949240526743472
0.7471342864470507,0.25226752416238346,0.0005699902532188784,0.747742506971327,0.25290342247584263
0.7220280120818444,0.27739581686257886,0.0005494369963033054,0.7226145791072281,0.2780085973550791
0.6996325737868108,0.2998381344307046,0.0005037835995517033,0.7001725810284817,0.3004031352434707
0.6771445316094672,0.32239240620760934,0.00043871884203924134,0.6776186301807016,0.32289034399649597
0.6555666034730638,0.34405016950201156,0.0003599407985088284,0.6559611821473905,0.3444675451334292
0.6330811311411693,0.3666250750592961,0.0002715675310146205,0.633386610453424,0.3669523107221648
0.6169820125394043,0.38281851972563236,0.00017806322249716761,0.6171933592044871,0.3830508250253295
0.5956016565695431,0.4042900764123213,8.778122782217735e-5,0.5957221563951001,0.40443064529783757
0.5742029666492304,0.4257672643760089,1.0172389297851656e-5,0.5742453453431513,0.4258288572205271
0.5537960895018498,0.4462275571176955,-4.24357464995782e-5,0.5537854512684599,0.4462353647866956
0.5315530112789941,0.46848369216026303,-5.458674435560224e-5,0.5315297496544651,0.46847801519795224
0.5094881355523442,0.490505334931353,-1.047397007934588e-5,0.5095085773452067,0.4905425299890397
0.49092329396892054,0.5089480575405652,0.000112431479201827,0.49106624397973214,0.5091070283598158
0.46781041454222166,0.5318406800873325,0.00033362795407668254,0.4681741747690295,0.5322195792052302
0.4383293195740178,0.5609838545803746,0.0006728055141675218,0.43903171131089563,0.5617001895251785
0.416528607911166,0.5822813150119961,0.0011770591938882382,0.4177347875418619,0.583500501557142
0.38800139784831555,0.6101298235553236,0.001857137598220918,0.3898869710972334,0.612027096048036
0.3567841564128189,0.6404754419620977,0.0027303835643978577,0.3595420752186179,0.6432435083953248
0.32472165975808914,0.6714286652922877,0.003841421773723345,0.32858961780879037,0.6753050783976843
0.2896789027679659,0.7051403600216566,0.005174576215445652,0.29487867534125956,0.7103465688633808
0.2547644352449394,0.7384719142997751,0.0067597161430619475,0.26154787394162426,0.7452596339876253
