BPD,AC,BPD_AC,BPD_T,AC_T
0.022196035546430345,0.9777422346808954,2.981667620606781e-5,0.022210943884533436,0.9777886552294528
0.0283997570951374,0.9715465829653023,2.8458338198025585e-5,0.028413986264236375,0.9715856111670454
0.034602610086627454,0.9653513161426553,2.6277560030720534e-5,0.03461574886664277,0.9653838471393668
0.040958748903574656,0.9590022482225135,2.362679670238935e-5,0.04097056230192584,0.959029032443807
0.047495533179195915,0.9524719450703396,2.073802493469946e-5,0.04750590219166323,0.952493691433549
0.0548306768373739,0.9451429256466348,1.766111401543576e-5,0.05483950739438171,0.9451600851875593
0.06141408611533575,0.9385652526495096,1.4323349691538157e-5,0.061421247790181495,0.9385783439160196
0.06780553079297226,0.9321792026428732,1.0880240119699443e-5,0.06781097091303212,0.9321886200316903
0.07347706162168573,0.9265128365530234,7.307051251534993e-6,0.07348071514731146,0.9265188751697621
0.0810295762859525,0.918965054987134,3.8813766742162675e-6,0.08103151697428958,0.9189680726648558
0.0870728319137551,0.9129262847614549,4.145653270016452e-7,0.08707303919641862,0.9129265499146265
0.09202836044242772,0.9079749489518452,-2.966973862360551e-6,0.0920268769554965,0.9079727117460956
0.09756501137616408,0.9024422079406644,-6.246042561530718e-6,0.09756188835488323,0.9024376999394218
0.10270109541323144,0.897309817724244,-9.44584516739911e-6,0.10269637249064774,0.8973032154513575
0.10773551699930899,0.892278836220909,-1.2520190265456726e-5,0.10772925690417623,0.8922703307251552
0.11208757028034963,0.8879299760973511,-1.543227678853131e-5,0.11207985414195532,0.887919733233074
0.1185742253804788,0.8814463751384632,-1.8392834686639707e-5,0.11856502896313544,0.8814345581082758
0.12244908414313173,0.8775742561902102,-2.1010424470281458e-5,0.12243857893089664,0.8775610079504284
0.1260779145864276,0.8739479778578143,-2.3488966365459543e-5,0.12606617010324486,0.8739334166120825
0.12989616015412186,0.8701321618033946,-2.5905553260036932e-5,0.12988320737749193,0.8701163791787767
0.13261435526996648,0.8674160772455253,-2.799348984291393e-5,0.13260035852504506,0.8673992279196948
0.13568241153483454,0.8643500669393941,-3.0068656119234096e-5,0.13566737720677485,0.8643322091267445
0.14011105693153136,0.8599232932640125,-3.2104439284967685e-5,0.14009500471188874,0.8599045814972568
0.14271448803199044,0.857321587545866,-3.3894568474780064e-5,0.14269754074775298,0.857302045381264
0.1426689458829369,0.8573685681555054,-3.5228296165908023e-5,0.14265133173485384,0.8573482543716631
0.14655424674832246,0.8534847329938547,-3.689997532997377e-5,0.14653579676065748,0.853463789261136
0.14781280282777498,0.8522273693072998,-3.811951467700986e-5,0.14779374307043647,0.8522058429203321
0.14860339482451704,0.8514377987396975,-3.914481935175883e-5,0.14858382241484114,0.8514157635604234
0.14957688713060807,0.8504652928325379,-4.015532574801805e-5,0.14955680946773414,0.8504427764903967
0.1497063019125719,0.8503366233317898,-4.08696167113113e-5,0.14968586710421627,0.8503137188594742
0.15001252112271654,0.8500311088553121,-4.156128844695429e-5,0.14999174047849312,0.8500078454888472
