BPD,AC,BPD_AC,BPD_T,AC_T
0.47348739164773485,0.5201890372484529,0.0063326942411870025,0.4797996036390379,0.5264907067221095
0.4605023329421463,0.5346500591059175,0.004851180120519991,0.4653440861810452,0.5394870573512267
0.44864345573794556,0.5474453011739195,0.0039109210745037395,0.4525530516390639,0.5513541889447386
0.43596856827397956,0.5607657916743464,0.0032624685011072943,0.43923595269132293,0.5640354240538376
0.42639528958515155,0.5708080283671351,0.0027913742305605573,0.4291965155138628,0.573613716415494
0.42063775306315954,0.5768760130249789,0.0024792514091089807,0.4231308288061425,0.5793752802899798
0.411689949728254,0.5860984818809837,0.002203310853397465,0.4139103974381276,0.5883264423497561
0.40369770869487653,0.5943051465652113,0.0019878900407131967,0.4057055011082272,0.5963214853780594
0.39290117742037073,0.6052685561345762,0.0018203762025695899,0.39474365595444955,0.6071202454684391
0.39106773437326614,0.6072216946180738,0.0016999054308332062,0.39279178566415507,0.60895575402395
0.384685792962421,0.6137228490315512,0.0015802017118207836,0.38629186290448503,0.6153394383378721
0.3766723645597336,0.6218292625548957,0.0014869678101424762,0.37818652571692785,0.6233542081545794
0.3715360550575953,0.6270485854454448,0.0014036502219268755,0.37296817797215864,0.6284918114847702
0.3653597233575607,0.6332955659236147,0.00133284516659528,0.3667220874683535,0.6346692017868779
0.3614805261456446,0.6372344225467046,0.0012729768031800512,0.3627840125881649,0.6385494002651484
0.3572214277015124,0.6415426198314782,0.0012237651775398716,0.3584765061015232,0.6428093110915217
0.3578554305795988,0.6409390222116825,0.0011930271065395386,0.35908061454966733,0.6421761581972898
0.3541577311478669,0.6446724733125406,0.0011572283252856664,0.35534770786011516,0.6458744556205471
0.3509589021586992,0.647901983142966,0.0011265089871902087,0.35211868357230447,0.6490738142552238
0.3490038829031912,0.6498847584253437,0.0010986555952773854,0.3501363513234025,0.6510293790347494
0.34558552032032924,0.6533234119537057,0.0010784233836906912,0.3466980624273331,0.6544480513243962
0.34478921533613693,0.6541380605056245,0.0010599685686135374,0.34588373906080117,0.6552447963451611
0.34657808532954254,0.6523519321181555,0.0010570084517501327,0.3476700224924981,0.6534563014218271
0.3460939480430054,0.6528484439782404,0.0010445429045919132,0.34717375195935674,0.6539407735811552
0.3419227997576644,0.6570382372244423,0.0010260628253490804,0.3429842619211442,0.6581120632438201
0.3454591551574163,0.6534972678002289,0.0010303796738620732,0.34652527048295184,0.6545760444950847
0.3453262368959394,0.6536323838426547,0.0010281355219681786,0.34639026120624794,0.6547091168053246
0.3458486314937968,0.6531086260136002,0.001029426304066842,0.34691407727889456,0.6541868532891175
0.34729890027889265,0.6516564192501282,0.0010312264717079148,0.3483663270115128,0.6527367656235705
0.3486226919105517,0.6503259865678845,0.0010377696438655733,0.3496967456672371,0.6514130574435884
0.3507159995087645,0.6482253353554291,0.0010449628578170353,0.3517973675970499,0.6493198704907137
