BPD,AC,BPD_AC,BPD_T,AC_T
0.6481819320422365,0.34757952406557635,0.004219370978197071,0.6524297817008229,0.3518457066034571
0.6523216677595838,0.3429988289236564,0.0046610797689259015,0.6570099484393296,0.3477046572245668
0.657673789517462,0.33720288203926857,0.005105532719173004,0.6628054103941814,0.34235138849003927
0.6641657767484295,0.33026285647270615,0.005554105638003598,0.6697449843795464,0.335858382357384
0.672957769472158,0.32105338389836835,0.00597198244711199,0.6789540327224549,0.3270655400795372
0.6854522471186923,0.3080718370941312,0.006459437310748855,0.6919350940382544,0.31457016048586295
0.6950543169272845,0.298063827389696,0.006865686553858939,0.701942744778947,0.30496739797658934
0.7048724173463564,0.2878525632724252,0.007259126095005893,0.7121536769340899,0.29514866755434566
0.7127068990015214,0.27957443955642675,0.0077030958181754094,0.7204315032606923,0.28731353583327335
0.7268761751169256,0.264999423476354,0.008109058900071738,0.7350061562217061,0.273143654883647
0.7371107468932806,0.25442319365501126,0.00845092076915217,0.7455821205680085,0.26290859872190014
0.745452921904348,0.24569760602009613,0.008834577771500752,0.7543074733046532,0.2545659270397448
0.7556478372765711,0.23520720325610736,0.009130235173312852,0.7647976446194181,0.24437059989036417
0.7651302730151591,0.22542224193944616,0.009432943164573028,0.7745823914063292,0.23488775706965317
0.7752103823359808,0.21510555130211972,0.009669668377445198,0.784898877719765,0.22480729431431928
0.7845099524314149,0.20557070423139442,0.009905097723657505,0.7944335369380309,0.21550737924510752
0.7970018449730257,0.19286678387614195,0.010117283099420397,0.8071372288607886,0.20301510036280146
0.8057796108361217,0.1839139898674289,0.010292449363428439,0.8160898590635753,0.1942370323311176
0.814487202416822,0.17506759409249997,0.010431380923289017,0.8249360986979534,0.18552915950039695
0.8236001633818105,0.16588291331195404,0.01050320556935088,0.83412062601567,0.176415946781831
0.8313970526867028,0.15797980328997124,0.010609552743217442,0.8420235990004941,0.16861879839812574
0.8400478960303158,0.14933011930165654,0.01060848162803555,0.8506731436959323,0.15996773836235767
0.8497821465255074,0.13956587088163985,0.010638617612342405,0.860437232880115,0.15023320186284503
0.8577645655880437,0.13164576414843482,0.010576386250741717,0.8683572133378996,0.1422505896925592
0.8634865807453603,0.12601065738687736,0.01048951997182796,0.8739922282664323,0.1365284535958002
0.8725247070697015,0.11707212210588051,0.010390041194332546,0.8829306203071742,0.12749008984246427
0.8793633474739386,0.11035700296986108,0.010266592124483156,0.889645629239,0.12065128389572109
0.8859415791993683,0.1039328987146306,0.010112528265941466,0.8960696269462635,0.11407290021889735
0.8926326496386698,0.09745094075506411,0.009903466843990863,0.9025514770448699,0.10738169182141262
0.8987183818505542,0.09157010350777726,0.009698623010320422,0.9084322130835852,0.10129582757815676
0.904782172598944,0.08575169829747453,0.009453279490662164,0.9142505167934364,0.09523191545474265
