BPD,AC,BPD_AC,BPD_T,AC_T
0.715019944482407,0.28357993568575857,0.0013684360311864692,0.7164327957839284,0.28502390294530977
0.6961456823768265,0.3023344942497018,0.0014900169194945764,0.6976782602595183,0.3038962923041593
0.6780445489704723,0.32032482295009634,0.0016025122865614041,0.6796879423115524,0.3219957286471795
0.6607082581221522,0.3375621062278313,0.0017030419846825696,0.6624506638877161,0.3393304866128969
0.6456089130148738,0.3525824601132669,0.0017833093052974855,0.6474302999254444,0.3544285325942115
0.6346219019976896,0.36347946408251397,0.0018744974187621753,0.6365331225210251,0.36541417508823243
0.6205134435957101,0.3775356330305271,0.0019278333627051468,0.6224769634540895,0.37952158714459544
0.6067659659807505,0.3912445516663618,0.0019673560359729156,0.6087680631838355,0.3932681112933134
0.5906277469189724,0.40734729319771984,0.0020038840260337316,0.5926653659813572,0.40940531608366654
0.582419610301393,0.4155304779140529,0.00202955228644638,0.5844820703186816,0.41761261913248204
0.5694965694743819,0.42846258235655565,0.002021245408887021,0.5715500239056094,0.43053495856003926
0.554212938279713,0.4437586626591741,0.0020096539376899163,0.5562540215361348,0.44581780748015
0.54161772311474,0.4563932717634482,0.001970929704150479,0.5436194933298746,0.4584124347426286
0.5279277140979207,0.4701366034296288,0.0019183043747964677,0.5298762640692842,0.4721018512998339
0.5153557049263048,0.48277658369015014,0.0018509481665268193,0.5172363927272855,0.4846733590124752
0.5015745381188064,0.4966347296221866,0.0017746302201079689,0.5033783715598455,0.49845399507885213
0.493294143481906,0.504994868707504,0.001695338860632082,0.4950182560082027,0.506733966640605
0.47938946215867523,0.51900018480983,0.0015953350049785174,0.4810130924083135,0.5206381787371348
0.465340933068712,0.5331595310286219,0.001485144325314472,0.4668539120734256,0.5346862582307269
0.4521036295319067,0.5465184968679775,0.0013640538043434803,0.45349512674304737,0.5479231835495875
0.4368495391202685,0.5618955864373731,0.00124173655209156,0.4381182233711069,0.5631767921558897
0.42312436877781295,0.5757472332208128,0.001115858263118491,0.4242667713429436,0.5769015744991483
0.41222500673388573,0.5867663260780541,0.0009966463338388378,0.41324778782324484,0.5878005423410407
0.3980217011317779,0.6010990556037472,0.0008678461227011763,0.39891527238214136,0.6020034563642861
0.3791569031347001,0.6200948853618615,0.0007376444102717909,0.37991973972056964,0.6208677413379051
0.36818389506978094,0.6311810391009741,0.0006250273402872628,0.36883371524334685,0.6318403684870606
0.3526755627940781,0.6468009311417882,0.0005142006623462437,0.3532140285943279,0.6473481931603786
0.3371373746724889,0.6624383613189694,0.0004157142039403033,0.3375767848959183,0.6628858320052541
0.3222371187070569,0.6774303914877694,0.00032467220628428184,0.32258494322757897,0.677785564721341
0.3068515774264899,0.6928930303612018,0.0002483586328793277,0.3071224558700073,0.6931704931779302
0.2923410102229676,0.7074711674294952,0.00018153817399728874,0.2925444628804796,0.7076804747852555
