BPD,AC,FL,BPD_AC,BPD_FL,AC_FL,BPD_T,AC_T,FL_T
5.2989721207542685e-5,0.9997167454855527,0.00021565934011062666,4.911536072924274e-7,5.021439277988295e-7,2.715737100896913e-5,5.323536378730436e-5,0.9997303187416732,0.00021564379408002096
0.00013925847061359414,0.9991386130510502,0.0007083988716730043,7.374111535913353e-7,7.546545663230837e-7,2.5171748123900035e-5,0.00013962736178639695,0.9991511904890019,0.0007083733794906242
0.00031027768511061133,0.9979925652842041,0.001684616802459882,9.830414915322886e-7,1.0082681124131766e-6,2.2555949567539477e-5,0.0003107696182271422,0.998003831058048,0.0016845823383347704
0.0006192288412872383,0.9959011780886852,0.003468472955996364,1.193563939081565e-6,1.2288250800842572e-6,1.9507747250536037e-5,0.0006198264337976226,0.9959109151422809,0.00346843116749101
0.0011325278732469742,0.9928295725196135,0.006028352958356337,1.3282650446037838e-6,1.3756306910574585e-6,1.6218109309944522e-5,0.0011331934161035533,0.9928376593017795,0.006028308517843551
0.001958654872559146,0.9884809826078904,0.009552569561782454,1.340245465550747e-6,1.4024344181744884e-6,1.267830838068288e-5,0.001959327290334217,0.9884872929626466,0.009552527727016855
0.003151700962222646,0.9828346174107004,0.014007780826090504,1.16696115769197e-6,1.2458143559860695e-6,9.033556528301868e-6,0.003152287907659054,0.982839098227223,0.014007747635105915
0.004812605439742134,0.9750967216323443,0.02008681681097684,7.629873087404169e-7,8.606744707078268e-7,5.299409814223431e-6,0.004812991985477105,0.975099327545751,0.020086798355331097
0.007010136460051402,0.9656932233489381,0.027294975837956637,8.579048108029557e-8,2.0423842158522822e-7,1.5287364011257184e-6,0.0070101863711389744,0.9656939355090154,0.02729497929084201
0.010109215856304287,0.9543762751250424,0.035515161503226,-8.984511420963043e-7,-7.557097196271422e-7,-2.20017993478946e-6,0.010108776164394848,0.9543751131980253,0.03551519368914356
0.013880371292500906,0.942081041037494,0.04404170253039251,-2.2279494549730303e-6,-2.060275027470658e-6,-5.887056681033132e-6,0.013879269642791504,0.9420780259969579,0.04404176974212846
0.018342211514987564,0.9288552434635778,0.05280821197897141,-3.882234756974681e-6,-3.6889244211945354e-6,-9.437819167355752e-6,0.018340285787829314,0.9288504432890466,0.0528083189058961
0.02380157834312181,0.9121961674727851,0.06401058327522569,-5.904424053520702e-6,-5.683524156138319e-6,-1.2858186855446712e-5,0.023798645296846672,0.9121896470951603,0.06401073696018432
0.03024284843453842,0.8939891029476713,0.07577912554717908,-8.280827364065038e-6,-8.031161779538098e-6,-1.6105344438451823e-5,0.030238731374918944,0.8939809487967224,0.07577933054976656
0.03761694710275003,0.875406675165415,0.08699030319208716,-1.1008300722619897e-5,-1.0729650942616414e-5,-1.9207321184956013e-5,0.03761147071400379,0.8753969599415476,0.08699056236527687
0.045678879733564534,0.854219943458073,0.10011794452218413,-1.3992808266991307e-5,-1.3685296105907851e-5,-2.2050974602654647e-5,0.04567191599746743,0.8542087968827274,0.10011826273972885
0.055988963981141816,0.8343633065050235,0.10966753665005446,-1.749781251454853e-5,-1.715806882239168e-5,-2.4758932493873363e-5,0.05598025285114346,0.8343507949431895,0.10966791022013743
0.0658880072305811,0.8132998061426006,0.12083488484945928,-2.1008732882651535e-5,-2.0640620390315176e-5,-2.716952265357225e-5,0.06587754573133207,0.8132860801922198,0.12083531662810378
0.07650710012345809,0.7917635308897933,0.13175494021659556,-2.470746793423678e-5,-2.4311598075152996e-5,-2.9355390866202268e-5,0.07649479447987875,0.7917487033498185,0.13175543012543872
