AC,FL,HC,AC_FL,AC_HC,FL_HC,AC_T,FL_T,HC_T
0.07000980788431604,0.5912387693116005,0.33154975572877554,0.004689328367695986,6.027455864288998e-5,0.002392150857216942,0.07480961991656719,0.5983704109287784,0.3340607364947787
0.07707009310968832,0.5399624136636064,0.37755275587193016,0.0031010365719445357,4.991634984418833e-5,0.0022074642024635916,0.08026726338009896,0.5453164276276127,0.37986442232003087
0.09523211182888551,0.48572447762493515,0.41492898260860506,0.002002151592655956,5.6395956043365925e-5,0.0019996980741399783,0.09733661461395456,0.48977003601651076,0.4170376502846031
0.11689779431254228,0.44745306734001455,0.43236197699265316,0.001325323435056323,6.768378829926733e-5,0.0018366218609734137,0.11833814696983512,0.45065847304252266,0.43431854934842157
0.14441215867709456,0.40176587518797025,0.45120192896242345,0.0008362331827971313,8.401728152189947e-5,0.0016394704394508814,0.14538268895139675,0.4042859564462553,0.4529784235397814
0.17330890423460252,0.36171675173555,0.4628089036246296,0.0005263741750120267,0.00010084845426221734,0.0014748564992760299,0.17398971709808916,0.36376372679703745,0.4644386926830744
0.20343454806107697,0.3238291960365502,0.4709318772286668,0.0003173721192221365,0.00011404167596722156,0.0013062011915480343,0.20392323646845442,0.3255002534208646,0.4724076408458517
0.23014647899343613,0.2962745570307104,0.4720126218417909,0.00018761360964995063,0.00012161545197657693,0.0011876514644351501,0.23051596310011288,0.29769873648726247,0.4733785442342486
0.2588005828331114,0.27317142543452744,0.4666488362760225,0.0001039228708227536,0.00012461462703180844,0.001078280472536617,0.2590925192944063,0.2744041868563776,0.467909748483012
0.28466615354433444,0.24946501642189306,0.46465323292923477,4.5734161286018164e-5,0.00012153628610168581,0.0009734154186901773,0.28489967589349074,0.2505361968363495,0.46580738257609033
0.31222131749267223,0.2269179871621681,0.45980197214853175,7.298085438416105e-6,0.00011158269620596494,0.0008618775970408452,0.3124097501706062,0.22784102749385837,0.46083620451540414
0.33921424007438605,0.20581334028324705,0.454041311781127,-1.725784156802093e-5,9.916225737118492e-5,0.0007686897675664242,0.33936853895660385,0.20662016163983954,0.45497115252481685
0.3602266080795709,0.19225253719738547,0.44668542394173655,-3.189202431175869e-5,8.010988033472965e-5,0.0007047275388092554,0.36034937889562824,0.19298196206542256,0.447533253823537
0.3827212580849951,0.18071373843306315,0.4358190351546753,-4.139808828356592e-5,5.839307692224354e-5,0.0006443366571487982,0.3828151140806585,0.18137461087635445,0.4365859354384633
0.40454349486230756,0.16821345099794255,0.4265867804550572,-4.748529339772895e-5,3.492568780111547e-5,0.0005819600970129401,0.4046101925406168,0.1688072616777888,0.4272690690589257
0.4251644668871502,0.15992834486623628,0.41432285782196493,-5.084273014968969e-5,1.0916345334550645e-5,0.0005353811584860322,0.4252059036297497,0.16047350090253287,0.41493572665229317
0.4455821709759206,0.14758561813437068,0.4063258814286717,-5.2880914412330084e-5,-1.149284025442323e-5,0.0004797366989611946,0.4456014169678145,0.14807440487597825,0.40686183353690003
0.46594327740009134,0.13935801488030541,0.3942545225966307,-5.381179736141756e-5,-3.144451383958469e-5,0.00043642239533192996,0.46594379298971683,0.13980387889327986,0.39472842118898066
0.4853052556247047,0.1317754861369286,0.3825265194147058,-5.396194161707219e-5,-4.6745163259195185e-5,0.0003985851232465897,0.48529225936131154,0.1321845492044472,0.38294835895946966
0.5042884333098595,0.12560414524630997,0.36975672978286545,-5.381098785963271e-5,-5.6371847019221966e-5,0.00036400890660504405,0.5042680221012864,0.12598009197432952,0.37013560939740087
0.5263877434113876,0.11752360246354047,0.3557764155603202,-5.3573575340335185e-5,-5.8641175887406734e-5,0.0003255009905669711,0.5263674973792126,0.11786262577645305,0.356115745400654
0.5440561219447833,0.11468912535171051,0.3409555873002195,-5.2621282918604746e-5,-5.1771736138103704e-5,0.00030280999168305275,0.5440454868766799,0.11500761095468738,0.34128029229418827
0.5632532652329775,0.10975434615515216,0.3266995126855447,-5.155295275517161e-5,-3.50256445633416e-5,0.0002770212494900121,0.5632621821437707,0.11004921784022731,0.3270162185619103
0.583011713148731,0.10360257577419096,0.3130902741653832,-5.06903363013679e-5,-7.22841343912866e-6,0.00024911701060870855,0.5830511704657559,0.10387157852130556,0.3134079623464003
0.6036512301025321,0.09956920184655747,0.2964642234176042,-4.9272692927970074e-5,3.233918716573643e-5,0.00022632494230547936,0.6037334254107287,0.09981796415408276,0.2967997740167857
0.6247703672542876,0.09428189257540266,0.2806022700865246,-4.8066258793242326e-5,8.377788266807464e-5,0.00020206701041545236,0.624907015335138,0.09450873619993834,0.280966058934991
0.6450953246627198,0.09054024783460077,0.2639695814613029,-4.5989776913878306e-5,0.00014851604458709152,0.00018330911287795112,0.6453001580542954,0.09075128042855381,0.2643801618346791
0.6667531547738281,0.08691453325160088,0.24587709236287342,-4.3416041126928414e-5,0.00022344034510273967,0.00016494620958579725,0.6670367847888042,0.08711059198971602,0.24634498406005279
0.6874170091150918,0.08336932370824425,0.22868427443353648,-4.029380815223573e-5,0.00031000376750780757,0.0001484531235339085,0.6877913716718109,0.08355265346054022,0.2292228076714832
0.7105370161101087,0.07836936778855348,0.2104836374031994,-3.722429649744131e-5,0.00040523110156172814,0.00012990061889670755,0.7110106412261479,0.0785377408914604,0.21109924993185883
0.7323717717342372,0.07355267018004406,0.19337460057501932,-3.360182346106461e-5,0.0005083141584047118,0.00011369091823453245,0.7329527192299934,0.07370874087084325,0.19407724167058052
