BPD,AC,FL,HC,BPD_AC,BPD_FL,BPD_HC,AC_FL,AC_HC,FL_HC,BPD_T,AC_T,FL_T,HC_T
0.22585853229799085,0.2910686005643168,0.17283553367170137,0.3094242154406738,9.277292954610942e-5,3.232245882038648e-5,4.524114422990546e-5,0.00010181015782741938,0.00013607627655771155,0.00018108070837543196,0.22622501702083933,0.29150053267993264,0.1731887424529251,0.3099175168612071
0.21450626105050566,0.3016873398405525,0.18485284561787957,0.2980484033213602,0.00011034771128966189,4.7575696846638794e-5,7.299303412163948e-5,0.0001080460692177413,0.00015938323718423588,0.00019693471445844798,0.2149009770180363,0.3021805440372132,0.18525910316700467,0.29858109314007053
0.20547070177182294,0.3129945371428317,0.1912107573126781,0.2893302072362818,0.00012826342303495726,5.9588278554811364e-5,9.910990707791552e-5,0.00011457833316567571,0.0001842555078471616,0.0002090245482944688,0.20589304052440707,0.3135506851891991,0.19166295958198476,0.2899023884557186
0.19655393202422097,0.32216895321287975,0.20194628792869154,0.2782392206887386,0.00014553508698516348,7.446289775539205e-5,0.00013226322634601832,0.00011924105443888064,0.0002070875714627089,0.00022506595510069194,0.19700471828342603,0.322792306319991,0.2024579719822902,0.27885028777960863
0.1909744455035842,0.33257949113591306,0.20356791011341244,0.2717031048207002,0.0001633253294012551,8.346279026352286e-5,0.0001571594255132289,0.00012533049909738811,0.00023151434677777186,0.00023344519322748554,0.19145213962584426,0.33326579996634176,0.204119265132878,0.2723509914899667
0.18839404889380512,0.3417171467796451,0.20333157977961686,0.26528510240866193,0.0001857165287088306,9.41098680040402e-5,0.000183253680833931,0.00013482274577789424,0.0002585454685775828,0.0002414588609998387,0.18890908035967208,0.3424747244081395,0.20392529992473535,0.26597584024028986
0.18444181619989775,0.35258808586781526,0.20062659505078823,0.26099070159237686,0.00020506652327598163,0.00010000617669792997,0.00020509179962702623,0.00014145423551469686,0.0002857628810849445,0.00024616811150561594,0.18498425179971748,0.3534110177011919,0.2012511632448803,0.2617191269047129
0.17953163369444317,0.3604530869124839,0.20163363256914832,0.25693445637695334,0.00022325858841213653,0.00010868250143117347,0.00023316322178258954,0.00014830688301835325,0.0003141587072284465,0.00025643244411995974,0.1801029835511117,0.3613469375002247,0.20230291348023474,0.25770659594132733
0.17452364032586554,0.371065486480062,0.20201820203921375,0.25084619569389593,0.0002441545483414133,0.0001170169958035962,0.0002651050082505296,0.0001534896242949819,0.00034409184315639576,0.0002649748560693112,0.175124763742761,0.3720387835789411,0.2027343160041333,0.2516605163938274
0.17395581173783645,0.37828376009364234,0.1984825809190777,0.24763339540309023,0.0002686702323416348,0.0001249636496868672,0.00028813520665597826,0.0001640048114436441,0.0003744532209290712,0.0002705189790950467,0.17459684079652843,0.37933211880225587,0.19923388562409322,0.24849353414808853
0.17190291965548946,0.38926578800758344,0.19288375479026346,0.2442253937162396,0.00029110523241745204,0.00012782423705185502,0.00030683151556176546,0.00017027913526437147,0.00040435687630459944,0.0002707691720495056,0.17257276911162847,0.3903833688150626,0.19365619730449068,0.24512202194315194
0.16873704970228537,0.4009718134227828,0.18628317332781189,0.24219579656407084,0.0003153023851549063,0.00012975105411312346,0.0003268895069863776,0.00017785026048578885,0.0004425345033687899,0.00027206502355312683,0.16943742440459875,0.4021696914398512,0.18707804703964737,0.2431394573481103
0.16570881762783632,0.40808254124185056,0.18410585664211035,0.24019332892061063,0.00033634475525534625,0.0001352603368711573,0.0003522225422791685,0.0001853987415131119,0.0004770195869068971,0.00027915805453159023,0.16644029773892688,0.40935880752496284,0.18493733437981905,0.24118531939167415
0.1627601888974195,0.416522790037933,0.181935936428747,0.23677276375991255,0.00035930115388507555,0.00014068482918815217,0.00037983076220320203,0.00019158393376580028,0.0005113874082569449,0.000284893301176123,0.16352340231900517,0.4178817723040322,0.1828050085870022,0.23781036889035326
0.16088522244945905,0.42505025628265364,0.17710905264403115,0.23485949290248856,0.00038294321345188107,0.0001432652974639814,0.00039886058330300986,0.00019889229817775304,0.0005470841486010926,0.0002867453099690788,0.16167974392379655,0.42648589213410154,0.17800087160973824,0.235941857338143
0.1582020029070638,0.43266730694271993,0.17521590211937615,0.23171593834928647,0.0004066605612178109,0.00014867519340007498,0.0004274735398693251,0.00020510463111182443,0.0005830362499880564,0.0002928141283906396,0.15902936264727824,0.4341891891506918,0.17614672232178344,0.23284589144756446
0.15917597183510646,0.440211461496668,0.1672188226827296,0.23110279491140504,0.000438725854623431,0.00015034807907990348,0.0004364603617472693,0.00021764124543091948,0.0006237369071118044,0.00029047395971212593,0.16004820067167425,0.44181369480202626,0.16815766050826994,0.23228414054895605
0.15717336849437055,0.44863064403862307,0.16285981470231561,0.22894996626728142,0.0004650571471511979,0.0001526141545131039,0.00045677228239828757,0.0002246879251785758,0.0006636250215945914,0.0002921479471282733,0.15807923127288737,0.45031785240367256,0.16382222096727364,0.23017978859054022
0.1550639524931291,0.45612223187364154,0.15853847510319874,0.22778856078558424,0.0004912463303740456,0.00015469232822838057,0.00047656735698371614,0.00023283002751746048,0.0007074898242882326,0.0002949552245620472,0.15600424772370491,0.4578976774639459,0.15952482703890858,0.22907301701101684
0.15349522781487446,0.4628609172186871,0.15490394999745807,0.22615716517398898,0.000517296584401999,0.00015722912949715534,0.0004958853265180143,0.00024036265138168233,0.0007476087252464682,0.00029737074449465585,0.154469960177124,0.4647204329185901,0.1559139232607542,0.22749151700919387
0.1519123643309065,0.4725813700748671,0.14836287946282392,0.22447032745958376,0.0005477323374654662,0.00015604906368534032,0.0005077573179270678,0.0002478198779092854,0.0007942128289654698,0.0002940700631072522,0.15292219345711888,0.4745286532024595,0.14937989193798995,0.22585574043735457
0.15000996491561988,0.4772846099758712,0.14764391623145207,0.22227697941148655,0.00057301892229581,0.00016174918062804487,0.0005369356406228586,0.0002546974741505814,0.00083360978414544,0.0003014389876760931,0.1510559692501782,0.47932419137237614,0.14870227781829762,0.22371542632547128
0.15019376648899674,0.48237082724290103,0.14378363097995991,0.22074948833895489,0.0006091249363781937,0.000166206603991729,0.0005556347985471886,0.00026672325036661943,0.0008793553966115294,0.00030391164908218543,0.15129109750233463,0.4845095787936008,0.14486703229416603,0.22224809060989972
0.14906900162901363,0.48882904979008374,0.1383509797920208,0.2207549560521916,0.0006382364241848804,0.00016535195980095887,0.0005641822750967808,0.0002763689770904155,0.0009290624533016735,0.00030286082372575493,0.15020297653848044,0.49105410587851217,0.13944063832257886,0.22231204631157878
