BPD,AC,FL,BPD_AC,BPD_FL,AC_FL,BPD_T,AC_T,FL_T
0.037905183965430425,0.5675971014857514,0.39327994257272003,0.00014332924065254461,9.390015529489418e-5,0.0009413443948357872,0.038168187045952054,0.5687108666268094,0.3943569779834727
0.03627154193711925,0.5618246608514996,0.40060456804946076,0.00015085403039962882,0.00010280640330842834,0.0010086720244973676,0.03654933026512254,0.563011556347644,0.4017554689334803
0.03547832034064751,0.5638280508729079,0.39934606820085006,0.00016041760508604157,0.00010898008498491699,0.0010427005962976678,0.03577081218377346,0.5650574737356097,0.4005357076689941
0.03455216435651759,0.5592995480152405,0.4047460417915118,0.00016813319126447938,0.00011745760506296877,0.0010827322708743523,0.03485978022629441,0.5605755572082035,0.4059825601502856
0.034764677757515114,0.5661656589890665,0.3976660965266465,0.0001793019858290802,0.0001214764261460985,0.0010693456240023667,0.035087146179118775,0.5674390958188122,0.3988927382913189
0.035720351204675996,0.573900602409128,0.3889742225514055,0.000195626358324678,0.00012779120854638075,0.0010481976354991343,0.03606535744566399,0.5751690315810384,0.39018570233412064
0.036536748311235975,0.5857020893084502,0.3763916400213077,0.0002094287291164024,0.0001292736834952619,0.0009975614441519367,0.03689707184292748,0.5869337299762079,0.377554010873557
0.037127449025822185,0.5913938054217646,0.37013706603511903,0.00022148028241410108,0.0001330856541279017,0.0009540254861934734,0.037503537325324514,0.5925938285169988,0.37125948950416365
0.03757317019360979,0.5998542174490705,0.3612627010119568,0.0002351297478035629,0.000135778472483864,0.0009061505375326489,0.037965426184660395,0.6010198424057457,0.3623396886883773
0.03947297583560294,0.6097466580689964,0.34952095979671766,0.0002548635059060975,0.00013973199016815388,0.0008314956448937791,0.03988932443064656,0.6108576898282275,0.350527603133713
0.04105021290916752,0.6243758459388606,0.3333888257055252,0.0002721607460941164,0.00013825917725658184,0.000740807589032895,0.04148279418860385,0.625413917889595,0.33430387138449597
0.042435338017224544,0.6407922940733928,0.3156592299985808,0.0002911329316583944,0.00013563488433935336,0.0006520353621277061,0.042884561034548185,0.6417609102581796,0.31648334274776396
0.04389592975924165,0.6495235493241748,0.3055322306451809,0.00030710963795549243,0.00013622928631550725,0.0005702100253096669,0.04436203845185799,0.6504266093504846,0.3062754613899263
0.04531918028461788,0.6593260468139548,0.29437093516507357,0.0003242128136934046,0.0001360393531236423,0.0004884643210411631,0.045802485030208014,0.6601647402007554,0.2950325654533188
0.04728556632519771,0.6717322848230439,0.28006972932607405,0.00034314042742025476,0.00013368027198150091,0.00039975623261846586,0.047785973173288476,0.6725017290259241,0.2806409690266212
0.048965884816739205,0.6807492583656655,0.26943366629352955,0.0003610170002252857,0.000133000234236983,0.0003208337879716965,0.04948386458218851,0.6814580149981204,0.26992573865397634
0.05226749375991941,0.6953458029066019,0.2515920145721408,0.0003893506154320347,0.00013003808798312197,0.00023778626662538695,0.05281176463107483,0.6960007017598067,0.25199913845872435
0.054432245995122745,0.7069965807872768,0.23782827347953578,0.0004102236666329544,0.00012647114681298315,0.00016793635195141724,0.05499438541729478,0.7076030572630556,0.23816267854807313
0.056678923141624475,0.7183595407962252,0.2242612947434302,0.0004316350052544945,0.00012253099956515724,0.00010702783707189684,0.05725911716225423,0.7189270923600516,0.2245315683022703
0.05927256283255238,0.7281120588555154,0.2119482538690747,0.0004526473598270895,0.0001188227394847496,5.567206157633441e-5,0.059870781330660316,0.7286499485878452,0.21216430577295142
0.06179032855370098,0.7422222749399012,0.19534114660632848,0.00047727513346512127,0.0001118292215560778,1.6247665304060475e-5,0.0624068570400312,0.7427460522138207,0.19551165129502598
0.0643612882618228,0.7482640141479777,0.18673534270070066,0.0004972200823475937,0.0001097081722621835,-9.318655367155094e-6,0.06499631649810694,0.7487827800351166,0.18687888417943654
0.0679735623920815,0.7570253620712442,0.17434470026607773,0.0005280108849738093,0.00010640233286145224,-2.0865211688043984e-5,0.0686369639558079,0.7575641522854473,0.1744743034020686
0.07114536289489494,0.7678744464632856,0.16030162059506753,0.0005527324156782561,9.929907982002014e-5,-1.744769764149712e-5,0.07182728474185952,0.7684422339467756,0.16042859540915128
0.07299421826422224,0.7771524582278257,0.14914553033493533,0.0005682276333744838,9.232935970198784e-5,2.463376788454452e-6,0.0736852359674406,0.7777562508408354,0.14928620471433915
0.07741706854866955,0.7855986029964761,0.13621178344624998,0.0006014163662787563,8.655537580588313e-5,3.839573317203986e-5,0.07813666484789455,0.7862725407650965,0.13638381854339404
0.08052327159074836,0.7927713168253996,0.12585866120189304,0.0006254514561863609,8.082175867967094e-5,9.325193989854996e-5,0.08126201168978227,0.7935249237563441,0.12608073999953592
0.08363112668009909,0.7996735812618941,0.11575587834342442,0.0006498969159609846,7.486045622523996e-5,0.00016639336158066214,0.08438919009892812,0.8005255502393512,0.11604604878524875
0.08692973043183468,0.8059017022429213,0.1061179555002134,0.0006743426713515071,6.881634996338149e-5,0.00025807614768179983,0.08770710596393404,0.8068706330727478,0.10649473834389035
0.09024302242069124,0.8135216313891908,0.09506057688843383,0.0007006268840849408,6.107926973279325e-5,0.00036256561271973993,0.09103985770978212,0.8146221854425011,0.09553511090185436
0.09367213789033307,0.8201179868002917,0.0848976798468346,0.0007266291410403622,5.362673234281464e-5,0.00048028984818078045,0.09448847370765605,0.8213631410795125,0.08548350272659845
