BPD,AC,BPD_AC,BPD_T,AC_T
0.4396556380147253,0.5596886401862409,0.0006343959986786933,0.44033442709176007,0.5603882595600145
0.41665203319977245,0.5826693735440059,0.0006594976579060338,0.41735343461393565,0.5833893682928748
0.3955388616166158,0.6037654042661212,0.0006786133207407033,0.39625713805812046,0.6045002936221633
0.3763650386952303,0.6229277921193513,0.0006917854269591923,0.37709448401930834,0.6236721088350253
0.36024422009947193,0.6390443009314166,0.0006975144447164683,0.36097773508531406,0.6397912650615605
0.348878371297344,0.6503970615619868,0.0007117147232917517,0.34962455100106105,0.6511555741304018
0.334905878613621,0.6643742674768082,0.0007081578666407722,0.33564713726770734,0.6651267013626925
0.32176358359939317,0.677525062739973,0.0007007196520280993,0.32249614405983373,0.6782677358948129
0.3071261554293543,0.6921721878534635,0.0006921798506463159,0.30784878914758335,0.6929037767819108
0.29980408697977573,0.699499686926953,0.0006873899333524041,0.3005209881187068,0.700224902028059
0.2887583570487706,0.7105649320784494,0.0006687061886604913,0.28945558844519875,0.7112696476961571
0.27617578097770257,0.723167641196901,0.0006495072920404122,0.27685268890018644,0.7238511010665316
0.26624031800747855,0.7331277780342915,0.0006255565996149893,0.2668924142104373,0.733785705958442
0.2559385893866937,0.7434563484777487,0.0005994551716095907,0.2565636986468029,0.7440865525214868
0.24673008430128554,0.7526938391358781,0.0005711221824257843,0.24732608772736225,0.7532942888364678
0.2369616423213735,0.7624924768378054,0.0005416124870531691,0.23752731601387747,0.7630619152541299
0.23159382883556762,0.7678848988702797,0.0005173990382760828,0.2321347080997941,0.7684291515775122
0.2224403070950723,0.7770711168179922,0.00048533271937279435,0.22294837012871585,0.777581928817504
0.21355289043094375,0.7859922608553738,0.000452212398073416,0.21402711158803575,0.7864686298194704
0.2055733324772136,0.7940065180220717,0.00041805488955240494,0.2060127651868687,0.794447563220589
0.19663986406895909,0.8029738753233099,0.0003847703372557289,0.19704527735705232,0.8033803033579752
0.18889140128847387,0.8107565899844855,0.0003510404372353776,0.18926247110653552,0.8111281595759875
0.18329596291423692,0.8163809860253616,0.00032246183262677646,0.18363790907998467,0.8167230592751117
0.1758605215719281,0.8238498648118406,0.00028952158308069624,0.1761689409714205,0.8241579217163005
0.16589212584049967,0.8338540365863125,0.0002544107351870818,0.16616470376940737,0.834125595419057
0.1608828630291755,0.8388906352823987,0.00022740745455487955,0.1611279584665173,0.8391343862593219
0.15339208206532726,0.8464107843210128,0.0001985357291451538,0.15360768545849396,0.846624555100973
0.14596926751770684,0.8538609810842256,0.00017164283607713936,0.1461573526989515,0.8540467525930102
0.13910535527310422,0.8607509709008481,0.00014601862687821547,0.13926724284157382,0.8609100998593985
0.13197604433931226,0.8679038765633312,0.00012288893474840968,0.13211418280920237,0.8680387998196029
0.12544786187652432,0.8744538355082127,0.00010153817116296087,0.1255640820439533,0.8745664231797516
