AC,AC_T,BPD,BPD_AC,BPD_T
0.433230932317309,0.43380128168003074,0.5661779861994826,0.0008783824024234234,0.5670466809410095
0.454738114532058,0.455403163211671,0.5445772613922172,0.0009654858447383378,0.5455337230094713
0.4745237588357485,0.47528555112112575,0.5246959479968255,0.001054522197532521,0.5257420185158775
0.49274324658047364,0.4936036575376928,0.5063788425731907,0.0011454378811871246,0.5075163227129192
0.5078201015440772,0.5087767152637847,0.49120666340365327,0.0012341220413255819,0.49243322007501983
0.5179088061912328,0.5189855829201152,0.4809986721170996,0.0013440782849255084,0.4823354838388125
0.5309280844145029,0.532105368660416,0.46787965960024297,0.0014376341304944186,0.46931031591800526
0.5430399462024532,0.5443194026805008,0.4556663569900423,0.001533061191412234,0.4571926890649065
0.5571265569106908,0.5585182128005441,0.44146833271585123,0.0016384638383149881,0.4431003267711277
0.5625886335337806,0.5641076061504197,0.43587958566813123,0.0017574190508421912,0.43763063826342985
0.5724354049901914,0.5740624359179399,0.4259253802583206,0.0018595178902115982,0.4277786824632303
0.5840877697023333,0.5858329015698901,0.4141555919033984,0.0019715952440091055,0.41612113373091936
0.5926342999174351,0.5944907825934147,0.4054982797363178,0.0020774062108997286,0.40756973530567403
0.6017715393347203,0.6037451879761562,0.39624445777739736,0.0021890985530192146,0.39842770483990764
0.6092779100614724,0.611366265343621,0.3886239048406664,0.002298670946451405,0.3909167903770128
0.6173670242038343,0.6195758798123844,0.3804148305551542,0.002414092926418927,0.3828232023339074
0.6198899785448535,0.6222458807081694,0.3777453069396141,0.0025550696331219,0.38029461540965537
0.6271912745964133,0.6296721342096707,0.3703195576391806,0.002675391666974677,0.3729892244186229
0.6340757708773164,0.6366832912231772,0.36330888843752884,0.0027975868919909727,0.3661007745080063
0.6397035458914666,0.6424353689881979,0.3575572531706304,0.0029177125806755895,0.36046926792687534
0.6467181816555809,0.649584194511803,0.3504089167582919,0.0030476327485853888,0.3534508650432714
0.651723037614369,0.6547168802597434,0.34527664854399964,0.0031715883307334705,0.3484425378132537
0.6537178381763138,0.6568804057015039,0.34311355065222915,0.0033355076304569754,0.3464432696464117
0.6582898418861621,0.6615847936944208,0.3384095600712894,0.003464335089943357,0.3418680781562939
0.6667615278134418,0.6701576511963893,0.3298371240422378,0.003562831966691398,0.33339418879697524
0.6674997251380334,0.6710689461970626,0.32892620225036306,0.003731749431541133,0.33265206849692497
