AC,AC_T,BPD,BPD_AC,BPD_T
0.3748478355702591,0.37649837149320625,0.6234885997437483,0.0018030913601030628,0.6252835082560309
0.3928840833077957,0.39456980657800383,0.6054175412986976,0.0018389980881006796,0.6072486001363997
0.4096308841015429,0.41133396193349514,0.5886537103563338,0.0018570524295057759,0.5905030631162668
0.42474702453160607,0.4264482368759337,0.5735396996491768,0.0018558718087727639,0.5753881055230192
0.4371041913087606,0.4387803100972359,0.5612078000049463,0.001831500852787343,0.5630320518916605
0.4445094759050523,0.44617170666398626,0.55381657997404,0.0018165574478582133,0.5556260420188142
0.45490006661207816,0.45650658466526267,0.5434817777117571,0.0017618130018791794,0.5452367152603009
0.4646540756588564,0.46619283331679295,0.5337955667549733,0.0016951393993102793,0.5354840547248224
0.47622809552563483,0.47769462059155066,0.5222938388502897,0.0016241003939074356,0.5239115417852573
0.4795711770320365,0.48096297444317065,0.5190254417497013,0.0015491209094057662,0.5205683293233618
0.48740645922261133,0.48869585740658367,0.511292470709101,0.0014482794375511945,0.512734757203612
0.4974335517073296,0.4986198401746432,0.5013684305350934,0.001346833221124391,0.5027095431376654
0.5044624202409562,0.5055328540153388,0.49445526146348595,0.0012328167052449808,0.49568260896873534
0.5119816409541605,0.5129306018076775,0.48705733807845963,0.0011133687666816975,0.48816550723102364
0.5186586121697756,0.5194838341826995,0.48050388728042254,0.0009918314549368272,0.48149078545389645
0.526456711872352,0.5271581692413423,0.4728293314190186,0.0008704430208989706,0.4736951281264064
0.5282301351081452,0.5288141043791882,0.47117310138912444,0.0007541509303702911,0.471922840080797
0.5357792968523337,0.5362416206615707,0.4637453052898325,0.000635204023321112,0.4643763974778743
0.543404680545996,0.5437488710637535,0.45623774633206726,0.0005199727834858495,0.45675391492411604
0.5501375398181944,0.5503688695897653,0.4496173884146866,0.0004102502692784911,0.450024136937258
0.5588048136247796,0.5589331662146352,0.4410527540088207,0.00031045968384265423,0.44136003983200633
0.5666325121081393,0.5666688590734184,0.4333166787329993,0.00022191307311487195,0.4335357328866858
0.5712320374202234,0.5711910739522239,0.42879405289936406,0.0001469330789551311,0.4289384337683414
0.5796391747392635,0.5795328253886153,0.42045187874746404,8.532463567394646e-5,0.42053497515000626
0.5934040014875608,0.5932479672711466,0.40673635406465863,4.0648133724749326e-5,0.40677512217796524
0.599226368658375,0.5990421166886597,0.40094174618178713,1.5254048205617027e-5,0.400955435794768
