AC,AC_FL,AC_T,BPD,BPD_AC,BPD_FL,BPD_T,FL,FL_T
0.15954695172437655,0.009728454069890428,0.17103476339925713,0.1452490118986323,0.0027505462758976727,0.008976721467561838,0.1558739745760604,0.6733845452057113,0.6924013216164858
0.20783201741135116,0.006807937831471676,0.21635299043945108,0.17903626929158253,0.0023638377692406626,0.005890834138064761,0.1866249980591619,0.5980289165135461,0.6107333009904975
0.24278047945404588,0.005123632489078788,0.2495101896781823,0.1989878335365752,0.0020276419497557135,0.004195586710811672,0.204803575199675,0.5469267467163894,0.5561821019043665
0.26435540727006884,0.0041434356978757025,0.2699550129158353,0.20554320503116008,0.0017139515442536736,0.0032074865062494493,0.21022846024570488,0.5210834033646868,0.5283764651157244
0.28543973869416867,0.003402913437946154,0.29019223084318135,0.21324118594256744,0.0015005015385625292,0.002522223127324125,0.21713490045396538,0.4939354504105045,0.49981574796051464
0.3020713416982547,0.0028908185707101474,0.3062442309765246,0.22027495188101276,0.0013538669217684194,0.0020842669519777254,0.2236602704894866,0.4713544574497162,0.4763040807737514
0.3195358250635415,0.0024801943340926756,0.32322588233363975,0.2244630331751781,0.0012214231392446353,0.0017165488675300918,0.2274047245791632,0.4505980750229668,0.45478959542958636
0.33109440035770105,0.0021965014411259127,0.3344279895371374,0.22491663042453275,0.0011009795864411742,0.0014648108957587308,0.2275295906263262,0.43922743561120664,0.4429032521370364
0.3433574110185211,0.0019951952981020825,0.34643245689182817,0.22289632572426712,0.0010060796649677605,0.0012663848416164458,0.22524927572535272,0.42946678830170915,0.432760347315325
0.3533099348267329,0.0017856097815782397,0.35614738839940424,0.22755163317544683,0.0009463671694257686,0.0011198465358210731,0.2297261338389962,0.41526125832153377,0.4182160535091972
0.3671006242320252,0.0015976495105601307,0.3697207249071436,0.23011069929691608,0.0008891028580519126,0.0009699399625099541,0.23210161950878164,0.3992926893662304,0.40192733417743165
0.381681412787489,0.001452240655295384,0.38413647367199183,0.23121210142740026,0.0008458198336995529,0.0008466826175457907,0.23305580143212817,0.3839090727552131,0.38629211173184164
0.3898134394902584,0.0013419589653968502,0.39212878122339817,0.2309792515343727,0.0007969387391776247,0.000760808171994571,0.23270400527075005,0.37624492540397036,0.3784451366495714
0.398063661598259,0.0012542769408016934,0.4002659053124617,0.22965876727990941,0.0007549906970767623,0.0006878326954095734,0.23128157042768563,0.369509098934967,0.3715605808931155
0.40742624192704724,0.0011552509061938767,0.40951498146912196,0.23112682916586205,0.0007243406525808474,0.0006183862322687408,0.23266229083460438,0.3588666507919045,0.36076338756725
0.41390641891252544,0.0010901024108563857,0.4159130974071134,0.2304781697683754,0.0006948120980809677,0.0005688286114389109,0.23194422211466892,0.35317190110974617,0.3549640045148137
0.4231722636464222,0.000993313254415333,0.42508886246370686,0.2362774778971686,0.0006868011753919963,0.0005160469722575947,0.23769482529679817,0.3382503314605967,0.33990858375505734
0.43143460789366,0.0009304625400401641,0.43328207720598094,0.23702089867299977,0.000669225843615893,0.00047154055521958033,0.23838460509927975,0.3293602831569521,0.33092267252260665
0.4387927498611849,0.0008757420849119512,0.4405802113550152,0.23769515145501902,0.0006539147725404766,0.00043378196846528794,0.23901321325865638,0.3214272195908872,0.3229076603452985
0.4449517008473611,0.0008232607073247226,0.4466818107989315,0.23895733907628094,0.0006395593342464006,0.00040077984348476243,0.24023523725957424,0.3140976073375915,0.31550266680975214
0.45492194458210444,0.000767354731386111,0.4566010111279201,0.24064545183119174,0.0006349488249318382,0.0003635838785312728,0.24188826013448092,0.30252634026894987,0.30385090466139425
0.45692254660021675,0.0007414849068082017,0.45856877926867584,0.24084638884900553,0.0006221096783074722,0.0003480522908075281,0.2420653816105389,0.3003748964968149,0.3016633671280227
0.460309738370872,0.0007060915941383177,0.46192972716204317,0.24455789261323677,0.000624820769354496,0.00033251655664829445,0.24576960668568096,0.29331660054450825,0.2945624091461951
0.4667165935545074,0.0006603041875510606,0.46829648461440615,0.24742674222121186,0.0006228398450272811,0.0003071361637301944,0.2486170035302161,0.28410456627621183,0.28528981364481626
0.4726158448926951,0.0006361142898509938,0.47416642000134723,0.24595633425529426,0.0006127460767742104,0.00028699361552840806,0.2471192239748155,0.2797255887886977,0.2808728386922957
0.4764513051241674,0.0005949669999117447,0.4779775788173351,0.2518734021551505,0.0006230062285129941,0.0002711811020713998,0.25303677549620524,0.2700094626580794,0.2711099685937804
