AC,AC_Conf_Int,BDP,BDP_Conf_Int
0.6082120906629435,0.0002204037566788584,0.38981521714885653,0.00017453322612473918
0.647978770280101,0.00044706964148920743,0.3503035671723757,0.00029297742635160727
0.6829167441922364,0.0006490872726778757,0.3155838892654992,0.0003826373198003222
0.6370413777854588,0.0007465352625942683,0.36130354377663093,0.000473637854271307
0.608751210222247,0.0008394046334310246,0.38951940417873687,0.0005572337224473315
0.6481680355182203,0.0009667296648021206,0.35024594390328845,0.0005916212309006776
0.6196752835763297,0.0010204536299232324,0.37867333343729953,0.0006581528819759064
0.650913967966945,0.0011229616162415918,0.3475647566682214,0.0006788860881707493
0.6254522388975325,0.0011494153815896709,0.37296221575620564,0.0007299541063807668
0.6531799290058617,0.0012317828986635974,0.3453466988398412,0.0007386409589084122
0.62778871566345,0.0012455692762043823,0.3706826773672916,0.0007853876899945137
0.6610765263887997,0.0013073423104009076,0.3374723566405316,0.000769737908050285
0.6379359790703326,0.0013116366369645377,0.36055884967168805,0.0008092505679029102
0.6601961086879937,0.0013695033062263635,0.3383882224182833,0.0008065607198805347
0.6721367638114969,0.0014329566718212527,0.3265524189668364,0.0008220926598016395
0.6595277721279549,0.0014176510987740673,0.33908520457581226,0.0008351835589368782
0.6342834198585082,0.0013966576730300507,0.3642538205292774,0.0008664991275555328
0.6853977077068857,0.0015023784125871968,0.31335242859337403,0.0008365900590773799
0.6622730907473475,0.0014766380060234302,0.3363941656876646,0.0008640005239148449
0.6479827671782721,0.0014436383545188398,0.3505901286963603,0.0008703725682132883
0.6561994199008653,0.0014750328318323157,0.3424277292376215,0.0008739595108629752
0.6221931459830724,0.0015469979129587661,0.376583481580316,0.0009814756035178521
0.644708531777462,0.001460444347990958,0.35386164542853465,0.0008861088173379428
0.6518543756213913,0.0014725289034015522,0.3467336307401635,0.000880283781985486
0.6523911301062754,0.001491015426569845,0.3462305565234751,0.00089011462438074
0.66060379585556,0.0015007194171829032,0.33803201857669674,0.000880634023797466
