BPD,AC,FL,BPD_AC,BPD_FL,AC_FL,BPD_T,AC_T,FL_T
0.14396128847742837,0.15619668792309482,0.6675164673159484,0.002511307464545996,0.008769818305315511,0.008061138206368341,0.15520268345619873,0.1703109622140675,0.6894110892363305
0.17799415117129877,0.20547032919794467,0.5937764036217179,0.002141474679495138,0.005705165163173039,0.006268154083926623,0.1858314974491696,0.2154479523765114,0.6081189128611535
0.19800922546500285,0.2408070432032638,0.5435003937517002,0.0018663767125721052,0.004071177961013363,0.005166602606004622,0.2039374817143496,0.24847096682219602,0.5538093250054601
0.20459999510451005,0.26256273123699153,0.5180845093586163,0.001611246852813735,0.0031409607477986285,0.0045125869867872915,0.2093413046180259,0.2688322193974111,0.5261252452214292
0.21229399690765616,0.28370665012745677,0.4912296967697603,0.0014406192737819172,0.0024970104233953388,0.003966967226339901,0.21621997701962836,0.28898632876092323,0.4976879524632022
0.2193106156038663,0.3003578347587086,0.4688540259829673,0.001328009010986084,0.002091321460491351,0.0035764340584539815,0.22271833614547398,0.3049716534547143,0.4742764393331626
0.22348735432608524,0.317804465717941,0.44825610353869316,0.0012224261419391473,0.001748428849749614,0.0032508479545779742,0.226447652694976,0.3218830866685333,0.4528541717796057
0.22394177217705077,0.32935099630618153,0.43698071223733165,0.0011230358239712262,0.0015164696539284035,0.0030281169694314366,0.22657242727823437,0.33303892365141663,0.44101900498689567
0.2219313973093237,0.3415868162138915,0.42729377857673323,0.0010451418619850303,0.001333812627358036,0.0028768026390902602,0.2243026716563386,0.34499478092759994,0.4309210207141965
0.22656562618616863,0.3515165045265436,0.41317374299051973,0.0010001715126173474,0.0012002196057813803,0.0026923350698800515,0.22876003276732393,0.3546679308380245,0.4164369437530229
0.22911212810241877,0.36526227371815617,0.39729128270477954,0.0009562345686893705,0.0010613941107002194,0.002526672943103693,0.23112526159551788,0.3681840860645464,0.40021680858572445
0.23020699180851112,0.37979121000824007,0.38198652079691486,0.0009244457111272272,0.0009472900549187676,0.002399201622736447,0.23207525853763547,0.38253933083631736,0.3846476923970663
0.22997344704547665,0.3878960890174706,0.3743651862754363,0.0008843748236985607,0.000868998444291963,0.0023035018808484037,0.23172479331934046,0.39049794609440847,0.3768338291753344
0.22865706426540192,0.3961169117027018,0.36766576339503065,0.0008499936698694484,0.0008024769033880187,0.0022295941806436087,0.2303084159527819,0.3986011970197518,0.3699786978212593
0.23011655452616983,0.40544435753560354,0.35707542884479515,0.000826740299747486,0.0007386406316814942,0.0021349919783860256,0.231682567296535,0.4078102003548488,0.359226202704504
0.2294691081162962,0.411900523984365,0.35140998381963295,0.0008028441084766993,0.0006937274463313155,0.0020772518014338087,0.23096733124500302,0.414181197420508,0.35345123106054394
0.23524051922637412,0.4211302646069146,0.33655790354631077,0.0008012075164106242,0.0006446430181857077,0.001969315034325552,0.2366915203904359,0.4233144122974022,0.33845664744477055
0.23597873589624652,0.4293597102246146,0.32770953619970294,0.0007885551232182218,0.0006034032234368471,0.001905903341997685,0.2373775077414053,0.4314716084002156,0.32950786449054204
0.23664821430853558,0.43668830857436947,0.3198135268313696,0.0007774881915865662,0.0005683737539092135,0.001849609060528282,0.23800256769411443,0.4387374008433634,0.3215258899453224
0.2379030933981419,0.4428224222083133,0.31251820591760826,0.0007669431789185028,0.0005377403184390695,0.0017935238541394412,0.2392183740422985,0.44481131468902474,0.3141511719256062
0.2395815735453068,0.452751254377669,0.30099925360628293,0.000766143641023908,0.0005020332979985264,0.0017286106101302833,0.24086271082059996,0.4546854940003068,0.30254716867197856
0.23978073097153538,0.45474426077525554,0.2988588975970372,0.0007555125204400067,0.0004882611712696525,0.0017030848856432862,0.24103871986820627,0.45664423962527567,0.30036856318659644
0.24347465390574485,0.45811780804414554,0.291833606209071,0.000760366050212016,0.0004733423235995511,0.0016565414696537808,0.24472556836497916,0.4599877054275501,0.2932960188090912
0.24632901415518113,0.46449765219290456,0.2826636221274363,0.0007609474756645493,0.00044851807974965205,0.0015985220156785028,0.24755895082018278,0.46632378818799747,0.2840610464408722
0.2448638324842384,0.4703720316026873,0.27830438073309355,0.000752781759210618,0.0004294051398780345,0.0015739891559695097,0.24606708754924309,0.4721680247937485,0.2796626138934233
0.2507532084896814,0.47419120115212204,0.2686332645321524,0.0007646862185229026,0.00041294966971614514,0.0015128555666965463,0.25195672239044475,0.4759576053906985,0.26993880973563766
0.25239427215800675,0.47758090901401984,0.2636282019452135,0.0007678927856765081,0.0004014942257303644,0.0014840576458197855,0.25359155425445673,0.47932989882596394,0.26490448063655225
0.25440640328185726,0.4802793420311796,0.2589358319836036,0.0007732396778017867,0.00039239518273579674,0.001457522105923991,0.2556020106242351,0.4820155638297955,0.26018771042279004
0.25682132520759066,0.48174278830098505,0.25507290940778965,0.0007779349593037964,0.00038548294863429723,0.001432694017935139,0.2580169580490475,0.4834671293211881,0.2563034887408228
0.26052269112127646,0.4858409378979829,0.24729339686292376,0.0007900285120614808,0.000372119714572923,0.0013902662446107306,0.26172058524586544,0.48755020785110126,0.24848887644048404
0.26453610671065864,0.48880096575852733,0.24033683310619922,0.0008016643414206962,0.0003606861080277445,0.0013499567804226766,0.26573790284821985,0.4904966038799622,0.24150052086382134
