BPD,AC,BPD_AC,BPD_T,AC_T
0.563486973040185,0.43079603613692335,0.0022123629344824865,0.5646854109623718,0.43199217959133757
0.5419647923052998,0.45221156454861217,0.002336322643859382,0.5432656659155953,0.4535069711041405
0.522155846286366,0.47191426205100173,0.0024541492799140105,0.523558334452053,0.47330843746707296
0.5039056416528654,0.49005841225316055,0.0025671344173950686,0.50540927462057,0.49155123562963976
0.4887888566024847,0.505073753816251,0.002671417807120524,0.49038890897323784,0.5066613162396038
0.4786163382071502,0.5151226610767629,0.0027944077889324108,0.4803329489420753,0.5168275979409027
0.4655458294160587,0.5280895458148156,0.0028970059484963147,0.46736119353428235,0.5298920778557575
0.45337799222687875,0.5401529792255224,0.0029987543990067163,0.4552929316982536,0.5420541677120343
0.43923376307671536,0.5541833069978762,0.003107816830600795,0.44125759042894025,0.5561919555946065
0.4336642862690714,0.5596248613885105,0.0032319601381773887,0.4358100789407349,0.56175736589055
0.4237479673495608,0.5694327581621269,0.003334852125421729,0.4259977230153938,0.5716688765555671
0.4120237866649808,0.5810390143243943,0.003445102524833244,0.41438681546777434,0.583387614319105
0.4033999668945058,0.5895520381076089,0.0035490736470270385,0.4058695464889121,0.5920071716295284
0.3941824251427024,0.5986534071856419,0.003657169938797092,0.39676389463845174,0.601220271228135
0.38659180993299463,0.6061304821234229,0.0037632520998683756,0.38928282309221346,0.6088071188708919
0.3784154119289663,0.6141879482767315,0.0038735609084549413,0.3812213218719468,0.6169795710893848
0.37575520562107395,0.6167020538501186,0.004015890422650429,0.37870290576845617,0.6196377586511329
0.36835937831560644,0.6239748224892963,0.004130365194771139,0.3714264278578255,0.6270301038391711
0.36137716513669876,0.6308324476544311,0.004246314511880852,0.36456521444176004,0.6340090440415139
0.3556489005076268,0.6364383822974361,0.004361108526710151,0.3589559781077369,0.6397345851296619
0.34853010333903134,0.6434255722861004,0.00448302163987551,0.3519652747124703,0.6468501446870607
0.3434189720633895,0.6484110417465784,0.004601305795876943,0.3469767403318761,0.6519588970136739
0.3412639509957716,0.6503989201751765,0.004764938782096265,0.34498552199488974,0.654112678723777
0.3365795246648977,0.654953229826294,0.004888034571017111,0.3404284145447977,0.6587950210268122
0.3280440472235994,0.6633911161751116,0.004972549695731614,0.331987821118467,0.6673269411553284
0.3271360577337766,0.6641273876062418,0.005142615208259624,0.3312488177638903,0.668234417187501
0.3223945707416665,0.6687296831453405,0.005274118745831383,0.32664387898191694,0.6729739210576251
0.3178722544280377,0.6731110292948255,0.005407572644212833,0.32225998973291,0.6774943821624116
0.3142004142560633,0.676643821240254,0.005540397913729347,0.31872490114476143,0.6811647531977846
0.3100551996158794,0.6806444438010819,0.0056778336376292786,0.31472192576272584,0.6853083414343053
0.306699387373036,0.6838575396854003,0.005814682253297714,0.3115067136974403,0.688662886826657
