BPD,AC,BPD_AC,BPD_T,AC_T
0.4373725512476147,0.5569680824925922,0.002053469910254879,0.4384935629636037,0.5580451387659175
0.4144621704152683,0.5798526134663056,0.002064844301212065,0.41560499256714184,0.5809449817606006
0.3934358026656883,0.6008604656787441,0.002065104963795367,0.3945929143005714,0.6019611156399379
0.3743419734315091,0.6199427036778833,0.0020557874327689113,0.3755063708759244,0.6210451807223302
0.3582893102021637,0.635991646036227,0.0020382143929911258,0.3594534324790624,0.6370892368021404
0.34697140485723865,0.6472944363836687,0.0020336882623222057,0.3481451512744112,0.648399912970455
0.33305941794829025,0.6612129006078459,0.002004282975357026,0.3342229438054804,0.662304092359342
0.31997478427177606,0.6743082852632146,0.001969887457214677,0.32112388634746014,0.6753812023173168
0.3054026230513511,0.68889352427879,0.0019292083728479415,0.30653441745343885,0.6899449328469957
0.29811286911283674,0.6961880370802278,0.0019053866694085282,0.2992356186069908,0.6972294447515596
0.2871173536056676,0.7072063183431099,0.0018580773086261393,0.2882140468196482,0.7082182815561829
0.27459289125179465,0.7197553102133836,0.0018051682784417057,0.27566117573391813,0.7207351654784747
0.2647037775494453,0.7296728158943089,0.0017519604163891318,0.2657405381561321,0.7306180447951198
0.25445073401669194,0.739957004056306,0.0016943105161338985,0.25545303997062824,0.7408645874202959
0.24528621776517667,0.7491546676483459,0.001636072879473705,0.24625240342322427,0.750023166391593
0.2355650686508962,0.7589108644436627,0.0015740480104724265,0.23649298389577197,0.7597380291027098
0.23022293781912495,0.7642784901260815,0.0015290193128260276,0.23112210107709932,0.7650759487565779
0.22111458301251993,0.773424643454683,0.0014644615544244888,0.2219728738026243,0.7741783185326472
0.21227154217863253,0.7823066999619512,0.0013986709385069745,0.2130877997060109,0.7830154960068153
0.20433221534481993,0.7902857396777401,0.001333752435915552,0.20510608967425042,0.7909494472496447
0.19544443423156163,0.7992133180272273,0.001266071390504682,0.1961752793218232,0.7998313046893158
0.18773598494071966,0.8069614613100201,0.0012010243567903947,0.18842444773815845,0.8075345066673256
0.18216938013471526,0.8125596086892132,0.0011478727680454646,0.18282308694526556,0.8130968381034135
0.1747730779515863,0.8199950139069873,0.0010837144168685696,0.17538504014903336,0.8204880860893512
0.1648582336888619,0.8299549244794457,0.0010081253753123443,0.1654224394671768,0.8303966829393838
0.15987566102194217,0.8349676550575371,0.0009575774403480666,0.1604067658801319,0.8353753971838813
0.1524257351693917,0.8424533489697688,0.0008961366208154837,0.15291807929137768,0.8428203152386481
0.14504390383889645,0.8498691390116301,0.0008366797344206111,0.145499201086525,0.8501972316636127
0.13821827641197626,0.8567271721737623,0.0007801845842691196,0.13863832959224934,0.8570182888393515
0.1311292460330314,0.8638465167582011,0.0007251375896174887,0.13151578095401234,0.8641026747861607
0.1246383212276553,0.8703655591454831,0.0006739371379027861,0.1249937650412729,0.870589334274624
