BPD,AC,FL,BPD_AC,BPD_FL,AC_FL,BPD_T,AC_T,FL_T
0.918644587968931,0.03421702143413895,0.04233527141475957,-0.0003152837400786947,-0.0001764784629737146,-7.426416681611238e-5,0.9187943897938751,0.03429883667869133,0.0425045906399047
0.9013044690245061,0.04877538834024271,0.04504510624975333,-0.00024809623135595783,-0.00013673171317743005,-8.069771218512442e-5,0.9015356756509134,0.04890324606672685,0.04524475837673339
0.8833721018782387,0.06569782266553399,0.04598453133021666,-0.00017264434204457494,-0.00010731712531067064,-8.525374301240641e-5,0.8836804172071585,0.06587891981209501,0.04620577341342748
0.8628573232051229,0.08420017950262002,0.047918655743568135,-9.471679669706717e-5,-7.09923212214638e-5,-8.659991556114716e-5,0.8632510000384849,0.08443800425151748,0.0481668558199143
0.8439637770505398,0.10388403376313754,0.04706699966951473,-1.8075804913931086e-5,-5.538189545170584e-5,-8.802101519081902e-5,0.8444221678453909,0.10417762568737816,0.047324999388866314
0.8267349833548852,0.12284009354911053,0.04527503309330605,5.998089851598114e-5,-3.837560323591612e-5,-8.761540058413827e-5,0.827258023197024,0.12318993689234006,0.04554288373817855
0.8075415190290376,0.14397126106985286,0.04329667262792556,0.00012411687873569146,-3.6274602925685735e-5,-8.882093698398195e-5,0.8081072339279054,0.14436702441376714,0.04356261535835611
0.7870212875994811,0.16535404076840113,0.042397762535433314,0.0001772207035362693,-2.8078177854451894e-5,-8.85303832952272e-5,0.7876259557173603,0.16578661148172222,0.0426668656083497
0.7649574062596549,0.18838405101667502,0.04140560559252096,0.00022151045948104556,-2.214459866424491e-5,-8.831559499347674e-5,0.7655906482812923,0.1888450391702684,0.0416755477968325
0.7487872470331134,0.20693144763603546,0.03901958816051303,0.0002489322159091463,-2.3201792423392556e-5,-8.947261726989918e-5,0.7494284036511604,0.20740558877591736,0.03928418010173767
0.7298505085333401,0.22831208998320993,0.036595867809336935,0.0002554713760804712,-3.54085101205139e-5,-9.330196441758759e-5,0.7304728317784965,0.22878048909175167,0.03684599871903191
0.7090255727478526,0.25147439447702963,0.03429024836492489,0.0002502941348547338,-4.785113165666984e-5,-9.784243010498573e-5,0.7096177903240175,0.25192548253731434,0.03452523654276907
0.6898845205520386,0.2719665194893701,0.032984458512394496,0.0002224368358109739,-5.498823799154573e-5,-0.00010153217653143871,0.6904329070347479,0.2723810198379716,0.033209714818471105
0.6703847197171842,0.2927715319505351,0.0317391226959839,0.00017899237185909646,-6.339810749267443e-5,-0.00010609342476420106,0.6708745652499775,0.293135014535425,0.031953635821320735
0.6520181497277486,0.31296681537602905,0.029984779667086833,0.00012322011509812003,-7.784112372296329e-5,-0.00011277750675021218,0.6524345184576003,0.3132682518929978,0.030183703403546643
0.6322226966671797,0.3339124910293659,0.02891160785148697,5.953404397914238e-5,-8.775527439203512e-5,-0.00011871508513157656,0.632562842620209,0.334145146177231,0.029098959765583382
0.6190955633432186,0.3494287126093421,0.026607040137901848,-1.0882757709696281e-5,-0.00010578873903585396,-0.00012731511555586042,0.6193496417531089,0.34958806082764565,0.026776854747723382
0.6003092772059985,0.3696285531287358,0.02527331219785585,-7.90187912420415e-5,-0.00012045593255074882,-0.00013547019398132363,0.6004833090538992,0.3697177086165093,0.025428669334313824
0.5812486647045658,0.3899899696288909,0.02404097209864571,-0.00013826416157157912,-0.00013508974491225113,-0.000143919877537295,0.5813533503081791,0.39001928348013365,0.024182475513916588
0.5631309257051355,0.40924372326556485,0.022952714866975487,-0.00018026589142293412,-0.00014986207042230333,-0.00015236973650392682,0.5631860806145425,0.4092327874752878,0.02308139075825503
0.543223327111057,0.43066632854283915,0.021455157752420632,-0.00019143117510138333,-0.00016676146309760795,-0.0001620072781821326,0.5432581834925985,0.43064611788362506,0.02156924148177472
0.5230847300312483,0.4513159764067776,0.020911973823003235,-0.00016044894542058434,-0.00017733134846487558,-0.00016892963294710804,0.5231480026132613,0.4513309981607295,0.0210177179995976
0.5064048249418766,0.4689702752896942,0.019844801326385247,-7.166266982994878e-5,-0.00018975837421384198,-0.00017553102317426287,0.5065545753709318,0.46908047065775993,0.019941897413292855
0.4854154161223271,0.4909870984084935,0.018652639404052488,9.020492079071695e-5,-0.00020420936902613553,-0.0001831857496744569,0.4857231998518252,0.49126592076652065,0.018739614879760568
0.45797821629595176,0.5188747284679527,0.017946628644972738,0.0003411515224963532,-0.00021427413618751545,-0.00018989450010611206,0.45853405065978364,0.5194104456686695,0.018026251984176175
0.43843582968896483,0.5392360095130992,0.0167464588889637,0.0007119185056541397,-0.00022523595768920646,-0.00019401625636607237,0.4393618378014267,0.5401523156620884,0.01682029504132237
0.41213674329740946,0.5658000352436746,0.015968497232753585,0.0012133866405379618,-0.00023149504101756957,-0.000196603795148783,0.4135634021888934,0.567226268770503,0.016039225593729736
0.38315636243982254,0.5949507182708078,0.015144453992722687,0.0018551231846834935,-0.00023450926827017264,-0.0001975289006345602,0.3852226562760652,0.5970255631351644,0.015213560752263506
0.3532226133254849,0.6248695366641313,0.01433509609607354,0.002665746773631223,-0.0002351813545364747,-0.00019602774819420195,0.3560969515313973,0.6277620218885126,0.014404453442326656
0.3204071107964152,0.6578414104673568,0.013195098281105665,0.003638349548348017,-0.0002325841508451652,-0.00019370082299547317,0.3242480379909671,0.6617091725185803,0.013264536830918092
0.2874495374781621,0.6907257819453547,0.012107507222466514,0.004788256069893934,-0.00022697383798827775,-0.00018853999497165424,0.2924330335379968,0.6957448576292812,0.012178719978942945
