AC,FL,HC,AC_FL,AC_HC,FL_HC,AC_T,FL_T,HC_T
0.08641009334969546,0.09315409241118466,0.8108552034635392,0.004855267512801927,4.3957184077746325e-5,0.00038655807964502843,0.09125978852212777,0.0981808417260897,0.8109122850471101
0.13636510781345396,0.09979076120126033,0.755036697664613,0.004114015167381522,3.595176947136176e-5,0.0003752220499490403,0.14048217855686082,0.10408445754580246,0.7550624250721869
0.18051990640828713,0.10311378456068321,0.7081795545400421,0.0035223746013209848,2.3136542279051968e-5,0.00035400833159523695,0.18405453079739217,0.1068214320129377,0.7081733392994377
0.2191678318504323,0.10931203403462322,0.6636704004888749,0.0032075636045152426,1.0586240148325088e-5,0.00034312988286389035,0.22239464386509072,0.1127131957674903,0.6636433802586522
0.2519852626220484,0.11015753534696075,0.6304144791026149,0.0028223837813683476,-5.3573940881497456e-6,0.0003194757836175148,0.25483559116658105,0.1131784460993898,0.6303604684618238
0.28011212828344184,0.11029982645499921,0.6024486927181413,0.0025364796202929593,-2.0862531535691995e-5,0.0002977099856111267,0.2826845337114568,0.1130396993103388,0.6023717902300931
0.30608983275146345,0.10882471481698133,0.5782384602560986,0.0022601806569109394,-3.7839572540213625e-5,0.00027375576082044856,0.30839470195775626,0.11129346836989343,0.5781378473830179
0.3279623601904504,0.10961244704412663,0.555764174420528,0.0020855088074414976,-5.1998792585464205e-5,0.00025810029863555865,0.33009919095751244,0.11191238708729476,0.5556480978854655
0.35078790429236106,0.1104901134366247,0.532186478980033,0.0019688330711386606,-6.624120248580009e-5,0.00024269332252860245,0.3528141145610841,0.11267888489811019,0.532057768653353
0.36940411872685236,0.10928409557062153,0.5149396693316325,0.0018134149821328826,-8.072861946219717e-5,0.0002257236144313782,0.37128186759846343,0.11132305385476422,0.5147964477218985
0.39012243676540803,0.10676512855011962,0.49690478836408963,0.001656179590934661,-9.764208714814143e-5,0.00020563539723003195,0.3918511242715737,0.10865330202819062,0.49674548351516745
0.4094888170591086,0.10360551311579311,0.4808319477456143,0.0015261272704063023,-0.00011343821462257994,0.00018681151649133443,0.4110951576154372,0.10536969609384811,0.4806593908801848
0.4243143877842474,0.10299049800732138,0.4667110352589855,0.0014393134258957538,-0.00012559875683378858,0.0001750429256938142,0.42583933681785424,0.1046734113971055,0.46653044723012915
0.4403331624344822,0.10276956150995391,0.4509783308480217,0.0013753905974337075,-0.00013774899728244037,0.0001636596845934126,0.4417991518656728,0.10439386727085417,0.45079188568125356
0.456026710915705,0.10097170379880142,0.4371706358206215,0.0012879973477261401,-0.00015111091393875308,0.0001503485475640291,0.457411422187846,0.10251465522780757,0.43697643747428144
0.47116053648955397,0.10104588763601191,0.42200564410718455,0.0012437457200172451,-0.00016209531786756727,0.0001405487328888818,0.4725051325123646,0.10254930160986207,0.42180869709988544
0.4852479353967416,0.09747345247392102,0.4115873537280007,0.001145877827199231,-0.0001754410837321997,0.0001268401152930662,0.4865014648460077,0.09888545587017909,0.4113820561349749
0.5002743510294441,0.09596804874082024,0.3981179688302547,0.0010911529302873129,-0.00018704348380142816,0.00011594605170486767,0.5014780469460465,0.09733050994591042,0.39790947238660324
0.5136364593564354,0.09453802904303307,0.3862307473377561,0.0010425528578868323,-0.00019716720356668485,0.00010649646799512648,0.5147958343221147,0.09585644347509635,0.3860202080467989
0.527619723895264,0.09357575051189938,0.37324862794485536,0.000999249325840497,-0.00020738087324387802,9.736010704163137e-5,0.5287398237499237,0.09485537705078229,0.3730372565041175
0.5432604142161036,0.0907639741628223,0.3604700728252926,0.0009427510062853028,-0.0002190328233069914,8.614660175581729e-5,0.5443291650437393,0.09199237853606053,0.36025671287328814
0.5554436671356845,0.0917309888711163,0.34732241107288664,0.0009348212750091026,-0.00022579493435509224,8.043725881302046e-5,0.556506040558694,0.09295356490715531,0.3471128307496581
0.5678065406148617,0.09089308471975724,0.33581655072960837,0.0009094654385682927,-0.00023322008588098987,7.334351634184646e-5,0.568846113567024,0.09209299512991367,0.33560906165609267
0.5803946793647385,0.08875121534505058,0.32540948431627736,0.0008636926325464567,-0.00024192255505007008,6.513683712152621e-5,0.5813922418008328,0.08990927566624583,0.32520215363645216
0.5938066857016403,0.08828620875702958,0.31247096228411075,0.0008476440411776141,-0.00024891430483457266,5.826279743642452e-5,0.5947900935918318,0.08943016076087838,0.31226769037144747
0.6075594904261697,0.08648993748256532,0.30054238854932797,0.0008116351366194347,-0.0002571206739399494,5.035919907079051e-5,0.6085099574354811,0.08760103121059454,0.30034138059644183
0.6202669176017439,0.08604075680045258,0.28828668409029545,0.0008008458364410697,-0.0002625383525987474,4.436649154547874e-5,0.6212076995064856,0.08714186737522461,0.28809094650533823
0.6336666610823583,0.08585268783835391,0.2750718830423107,0.0007952406952291082,-0.00026776929663594433,3.827908307848753e-5,0.6346025197783495,0.08694844684779181,0.27488235226241736
0.6453024440783016,0.08586436969543994,0.26342076423377125,0.00079094935758591,-0.00027177169515111606,3.3166113333131e-5,0.6462342569347455,0.08695552471139109,0.26323729709565935
0.6595974707260087,0.08437620818181368,0.25062437802865734,0.0007706684956799899,-0.0002775626605391649,2.6295190864460814e-5,0.66051035729016,0.0854478503218711,0.2504462475281597
0.6723751930497867,0.08308793494984329,0.23914416495253896,0.0007522771971280647,-0.00028213218111826154,2.0433081450365328e-5,0.6732705918980498,0.08414139637205133,0.2389713730479344
