BPD,AC,FL,BPD_AC,BPD_FL,AC_FL,BPD_T,AC_T,FL_T
0.03774037067969464,0.5650965729852001,0.3915692869959594,0.0001772201347426431,0.00014476554917909373,0.0020438016958685694,0.0380144877544104,0.5664509537722012,0.3927781498576515
0.03611459409587759,0.5593370520469279,0.3988496735524365,0.00018225954347354217,0.00015132895357248107,0.0021336183462109855,0.036402381478942224,0.5607781824197219,0.4001497075265391
0.035325395916717406,0.5613244523979669,0.39758302946106533,0.00019007325071646077,0.00015558492474958862,0.002173208966848348,0.03562699875316322,0.5628162594286578,0.39893501785390123
0.0344038878744299,0.5568051836660521,0.40294923121566534,0.00019603328146884817,0.0001624316066832112,0.0022268827321352057,0.034719774147012786,0.5583547538416247,0.4043619518087754
0.03461589178300535,0.5636379353768634,0.3958877109273675,0.00020638459552858174,0.0001653434324963034,0.0022044162460927563,0.03494606791920752,0.565188613477516,0.3972987609888445
0.035568034496476206,0.5713357045184837,0.3872208533140648,0.0002220698209637197,0.0001707326650805976,0.0021700026770506745,0.03592010939831043,0.572884154719044,0.3886240664768542
0.03638115397504081,0.5830848593542846,0.374680631637881,0.00023549413320920218,0.000171317087048315,0.002096360872084875,0.036748101178331764,0.5845961190774318,0.3760392685818836
0.03696963941249401,0.5887475898871538,0.36844322019519404,0.0002470337542013471,0.00017437333625639596,0.002038825157474531,0.037351900791004124,0.5902303066454685,0.3697680280232656
0.03741368539648438,0.5971675065299213,0.35959581749505426,0.0002600515288985789,0.00017602333149821723,0.001972341394495892,0.03781160976355609,0.598617790534432,0.36088129373041655
0.03930571013982484,0.6070141634272372,0.3478951062023013,0.0002796902328739153,0.00017940096583381917,0.0018682781857314941,0.03972721391411492,0.6084085234923964,0.34911252121472197
0.04087619147483593,0.6215787259541736,0.3318229011926435,0.00029684381887888845,0.00017695479056600673,0.0017364813897349824,0.041313468161896,0.6228949220033121,0.3329485398305161
0.04225527338420967,0.6379221884672158,0.31415984331145724,0.00031540300030547945,0.00017288797693805027,0.0016009320212594157,0.04270860314461387,0.6391620355310221,0.3151937988513541
0.043709689931154594,0.6466110655635596,0.304069009842703,0.0003310701393193621,0.00017257484358191994,0.0014857436020011808,0.04417940658200172,0.6477834692531517,0.30502353050084674
0.045126858146188886,0.6563661880400056,0.2929482470245983,0.00034773196322594887,0.00017122707259861913,0.0013668439664253065,0.045613200836960396,0.6574713516532744,0.2938222110885269
0.047084703174063824,0.6687143224865733,0.2787025658501477,0.00036624436163537675,0.0001674469511170336,0.0012293664219413117,0.04758748108794717,0.6697432900225129,0.27948399842510135
0.04875779621039713,0.6776861373797881,0.26810601931268413,0.0003835732948705656,0.00016542258881601028,0.001109877641213328,0.04927748300703943,0.6786509793119957,0.2688086784294101
0.052045082679695216,0.6922143040373274,0.25033792879346367,0.0004112820007955573,0.0001602991837578161,0.0009624328529559265,0.05258996180128683,0.693112577429021,0.2509492017725779
0.054200311188679254,0.703808109976619,0.2366297747719775,0.00043126934687274897,0.00015458842109660362,0.0008382380643287511,0.05476209960030095,0.7046491835660618,0.23716502188018504
0.05643707606539954,0.7151147563242104,0.22311844520366403,0.0004516220086087162,0.00014825095295098497,0.0007214690232381887,0.05701585154914543,0.7159074587469871,0.223585812245733
0.05901936043531077,0.7248174861738131,0.2108565313224906,0.0004715084850930787,0.00014207526043009093,0.0006152075930438525,0.059615010728101506,0.7255715881166028,0.21126599110836675
0.0615257841718771,0.738858731486145,0.19432179817976544,0.000494411045238928,0.00013148289586131318,0.0005064833724531149,0.062138230740081006,0.7395829247090383,0.1946779005526281
0.06408563245259519,0.7448656556215101,0.18575072540226062,0.0005130330175292188,0.00012690036718703677,0.00043518130674334224,0.06471536431358171,0.7455797719271553,0.18607890367148908
0.06768217023822093,0.7535802452550422,0.17341435893954307,0.0005419758101527758,0.00011995574674141367,0.00036520751112035095,0.06833848505737201,0.7543028160707329,0.1737232458461805
0.07083988025639394,0.7643739624003683,0.15943541726943972,0.000564337549554236,0.00010845961258133292,0.0003025927667289277,0.0715127635499193,0.7651095998044768,0.15973355027868158
0.07268040234842502,0.7736029752925289,0.14832912354038705,0.000577441948153162,9.754582879662253e-5,0.0002655355438786614,0.0733607412937717,0.7743627916583599,0.14863611514921532
0.0770839225598193,0.782004134065172,0.1354566995972579,0.0006076527001917371,8.643386215625737e-5,0.00023790740595387578,0.07779027932494656,0.7828174876794813,0.13578631270205643
0.08017654259406763,0.7891371822728404,0.1251515762463738,0.0006287037572883057,7.584188149409363e-5,0.00023777811317768005,0.08089980715009314,0.7900176403484619,0.1255257249935052
0.08327083466480807,0.7960012606977501,0.11509644561116308,0.0006498696170263689,6.467319312974047e-5,0.00025696894690240376,0.08401102540067426,0.7969668953932799,0.11553283165880929
0.08655512808310349,0.8021946858990956,0.10550477339020962,0.0006707348802758039,5.306175307267625e-5,0.0002963196788439655,0.0873120429358289,0.8032637946304102,0.10602169858355137
0.08985394980483111,0.8097747417841834,0.09450313045719062,0.0006927815238340582,3.877696241270099e-5,0.0003446363857397567,0.09062734233541334,0.8109572346156663,0.09510860825197291
0.09326821466846194,0.8163366086150776,0.08439244568578746,0.0007142956892130177,2.4531961350024265e-5,0.00041026854827762906,0.0940579767803947,0.8176457558432706,0.08510014378073316
