BPD,AC,FL,HC,BPD_AC,BPD_FL,BPD_HC,AC_FL,AC_HC,FL_HC,BPD_T,AC_T,FL_T,HC_T
0.2250392548886944,0.29033696807880865,0.1724488644982314,0.3080361686473245,4.099954231018388e-5,-0.00016005999799598004,-0.0008461537000785419,2.9305503977219426e-6,-0.0004807348747559122,-0.0003024919969253695,0.22530333667276087,0.2903088771349351,0.17248431290221272,0.3086721681876941
0.21372132898766755,0.300897660641524,0.1844157095716772,0.29673488954442306,8.161610663946789e-5,-0.0001184131855633021,-0.0007823257332866191,2.593257248444536e-5,-0.0004253029371658023,-0.00027636783369989354,0.21402609808493728,0.30094634423944777,0.18450657979232102,0.2973824690025031
0.20471109905296228,0.31214466429782184,0.1907420003757181,0.28807084065027855,0.00012339635778595116,-8.131130072025639e-5,-0.0007225860497165001,5.052537624025011e-5,-0.00036741291591308676,-0.0002500979852443847,0.20505554677533971,0.31227103306289633,0.1908852916609548,0.288739608984158
0.1958202877440328,0.32126812695345824,0.20143080634051078,0.27704615994640625,0.00015964344890935893,-4.431986843484609e-5,-0.0006570506314525861,6.93467857782481e-5,-0.00031859947721162105,-0.00022387253163190057,0.19620350699941114,0.32147529738408254,0.20163703187072338,0.2777321427262054
0.19025354383191279,0.3316232467598964,0.2030380863565972,0.27054606432723693,0.00019941690206608836,-1.3946273677484744e-5,-0.000602418949728075,9.247473379900045e-5,-0.0002638940466542579,-0.0002013768537972561,0.19067403036484934,0.3319066735399491,0.20329216409361564,0.2712594772302216
0.18767184995428543,0.34070504110197386,0.20279351028624581,0.26416100965352207,0.0002493153294022314,2.199551836570285e-5,-0.0005357490804906861,0.00012405571561660954,-0.000196564220911537,-0.00017790849925500602,0.18814188190919617,0.34107871580163585,0.20309957113561602,0.2649104243828869
0.18372666086684522,0.3515196667707082,0.20009035414771217,0.25988824779381603,0.0002901864372399498,4.724845030179725e-5,-0.0004869666424517615,0.00014745904884090198,-0.00013877337267388095,-0.00015855764607148554,0.1842336213664348,0.3519711306787193,0.20043680666286276,0.260671372224358
0.17882945104171388,0.35934145075912216,0.20108656981611844,0.25585614210685886,0.00032296035529639046,7.115423644378538e-5,-0.00043308657012172094,0.0001663997943875572,-8.372358309098249e-5,-0.00013513918569759263,0.17937261055087017,0.3598753871382202,0.20148487409746527,0.2566754385958531
0.1738336679237802,0.36989950464562876,0.20146192236545127,0.24979927611842184,0.0003614456551177799,9.667149077608788e-5,-0.00037586637155077835,0.00018510308189598418,-2.8414579430892484e-5,-0.00011391241275131565,0.17441485658050818,0.3705239437742465,0.20191485162083758,0.250653765422226
0.17325921098121722,0.37707253819461817,0.19793221359640883,0.24660159845630816,0.0004083831146543902,0.00012409854168350486,-0.0003185828539915153,0.00021393072116197492,3.824996455178731e-5,-9.492580839211912e-5,0.17388971752024387,0.3777885116429238,0.19842918773052612,0.24750009038393084
