BPD,AC,BPD_AC,BPD_T,AC_T
0.6320802614579439,0.36137793272147245,0.0028158252834466764,0.6339916164565605,0.36333054803789067
0.6141895749599517,0.3792031436526945,0.002900392090441929,0.6161674060149303,0.38122013716547426
0.5975784958826927,0.39576318050846776,0.0029655871061023704,0.5996079794307972,0.39782961572255815
0.5825283048183104,0.41077798456018344,0.0030104288720853014,0.584593426378576,0.41287781755091474
0.5702269035067458,0.4230644961492245,0.00302977323892293,0.5723068453392368,0.4251770817241478
0.5627775580516557,0.43048840561733553,0.003053842010944714,0.564881304895745,0.4326238961764824
0.5523981598882072,0.4408775372753077,0.003043827276724073,0.5544918892534012,0.4430009346650476
0.5426687290018126,0.45062682023557643,0.003021764516502762,0.5447422339464365,0.4527278792932557
0.5310759404712913,0.462240685848497,0.002997856974790884,0.5331279309620104,0.464317698835388
0.5277074426975805,0.465634306368362,0.002964462800848771,0.529732651539115,0.46768375261645706
0.5198911209650366,0.4735006575832448,0.0029073632590965477,0.5218657947702371,0.4754973646325935
0.5099232826327724,0.48351770358520596,0.002850579464261445,0.5118481739184431,0.4854619649406437
0.5029566118325242,0.4905486036575805,0.0027765924576193114,0.5048166856439298,0.49242574515436904
0.4954624729417407,0.49811246374151313,0.002695857887352527,0.4972521929162537,0.4999167153958768
0.48894410992283327,0.5047062466937042,0.0026083736952155585,0.49065779884470445,0.5064319912875087
0.48138979895218004,0.5123378657761916,0.002517957231419695,0.4830255207877211,0.5139828583450323
0.47979881294501864,0.5140020402626768,0.0024300357468714853,0.4813598790876942,0.5155710981299144
0.4725885760842967,0.5212956860977553,0.0023315663376468248,0.47406555153363256,0.5227777199251182
0.4654015845478544,0.5285682979694389,0.0022297086072896053,0.46679224442930933,0.5299609534804561
0.4592007866760736,0.5348572066933888,0.002124350623789569,0.4605026888720285,0.5361580903867275
0.4511544559909123,0.5429881934778136,0.002021125613165205,0.4523708848280546,0.5442001612696089
0.44425209157756046,0.5499748588892628,0.0019177052692988456,0.4453835204428828,0.5510984792657195
0.44060401225731066,0.5536984269343895,0.001822409773637982,0.44165847551490933,0.554742803806777
0.4334051138121335,0.560976861585598,0.0017218956653951934,0.43437929615104387,0.5619373623970336
0.4211112393009681,0.5733501504976946,0.0016194108528379979,0.4220057545093747,0.5742257867709459
0.4169530705901472,0.5775732602181657,0.001532600414280675,0.41778118092591177,0.5783798770061548
0.40766734569375634,0.5869229953954122,0.0014446059149311311,0.40843045144953144,0.5876603992218521
0.39751787608361744,0.5971294796933442,0.0013629603103933279,0.39822287245588867,0.5978043872607572
0.38773940189538814,0.6069598221960546,0.0012858659383154338,0.38839146765702287,0.6075774038821262
0.3763872790191806,0.6183562547831069,0.0012155120402998136,0.37699373888778104,0.6189235883573648
0.3655100327946268,0.6292718133011965,0.0011510022538709468,0.36607689201046245,0.6297949935702067
