BPD,AC,BPD_AC,BPD_T,AC_T
0.02204688110499957,0.9724910572931598,0.00011586858610586149,0.022104815398052487,0.9731173554402038
0.028205524028026074,0.9664140447195319,0.00014628815956007653,0.028278668107806135,0.9669587283129072
0.034363785057765515,0.9603251004604306,0.00017529588146813558,0.034451432998499516,0.9608010230248359
0.04067484327261978,0.9540730372574103,0.0002037570793792962,0.040776721812309416,0.9544909872169292
0.047165941109288234,0.9476313710217119,0.00023190408097691943,0.04728189314977666,0.9480013107801225
0.054450615025633475,0.9403887279330782,0.0002625183516962314,0.05458187420148157,0.9407184951255315
0.06098940991681602,0.9338870052463101,0.0002884606471824492,0.06113364024040726,0.9341818939023242
0.0673381663556311,0.9275708559059027,0.00031255103920271914,0.06749444187523246,0.9278356114502706
0.07297234487987578,0.9219671130984366,0.00033264490629327035,0.0731386673330224,0.9222040943064285
0.08047576543659649,0.914486286860058,0.00035984575809861066,0.08065568831564578,0.9147037779987316
0.0864803536874674,0.9085040392310991,0.0003799857088406882,0.08667034654188771,0.9087022629954288
0.09140461284661064,0.9036012145908064,0.00039530058899577843,0.09160226314110852,0.9037809815901987
0.096906669158384,0.8981168429670192,0.0004124464462785258,0.09711289238152325,0.89828209468327
0.10201104833667472,0.893028867034838,0.00042762540924606217,0.10222486104129774,0.8931808779783525
0.10701471795973393,0.8880396021612116,0.00044210199996640447,0.1072357689597171,0.8881803819392502
0.1113404984732586,0.8837275239759028,0.00045388700116408764,0.11156744197384062,0.8838576039132063
0.11778815382331977,0.8772881405257642,0.0004727531736259371,0.11802453041013272,0.8774136145032224
0.12164013577401889,0.8734472143380512,0.00048247464846089126,0.12188137309824937,0.8735644823535627
0.12524771939377904,0.8698497452563093,0.0004912878785264159,0.12549336333304226,0.8699596439241531
0.12904373687700435,0.8660625124905496,0.0005005894504990833,0.12929403160225394,0.8661664302876664
0.13174631143356355,0.8633686695223468,0.0005064954349726328,0.13199955915104986,0.8634661615866812
0.13479677386161507,0.8603257422978899,0.0005134238809476828,0.13505348580208887,0.8604181292309505
0.13919995223523687,0.8559262122832457,0.0005246263141563508,0.13946226539231502,0.8560177853328544
0.14178868158479058,0.8533437097334621,0.0005301383469956623,0.14205375075828838,0.8534312053912728
0.1417437966169905,0.8533981162243219,0.0005278818912043461,0.14200773756259266,0.8534771204212602
0.14560702164453326,0.8495368407780235,0.0005374495398533361,0.14587574641445983,0.8496163822773
0.14685867462994479,0.8482905025253825,0.0005393970111820123,0.14712837313553578,0.8483660908362064
0.14764502914449426,0.8475092680680697,0.0005401693574826883,0.14791511382323563,0.8475808144166673
0.14861323550826405,0.8465455847149083,0.0005415126521241076,0.14888399183432618,0.8466137359758886
0.14874214794935367,0.846421303959464,0.0005407135764755428,0.14901250473759145,0.8464854652232723
0.1490468413911635,0.846120629087672,0.000540491530004879,0.14931708715616585,0.8461814516968215
